customer_id,last_purchase_date,recency_days
14209,"2011-11-29 10:18:00",10
14711,"2011-11-29 14:58:00",10
14173,"2011-11-29 11:54:00",10
14824,"2011-11-29 14:20:00",10
13467,"2011-11-29 10:01:00",10
16782,"2011-11-29 13:20:00",10
14388,"2011-11-29 13:32:00",10
14452,"2011-11-29 12:06:00",10
13137,"2011-11-29 12:09:00",10
15755,"2011-11-29 14:57:00",10
13147,"2011-11-29 13:59:00",10
16992,"2011-11-29 11:50:00",10
15790,"2011-11-29 14:53:00",10
13198,"2011-11-29 15:17:00",10
16168,"2011-11-29 12:45:00",10
14390,"2011-11-29 13:49:00",10
13211,"2011-11-29 14:43:00",10
15206,"2011-11-29 13:41:00",10
15148,"2011-11-29 08:21:00",10
17655,"2011-11-29 11:34:00",10
14408,"2011-11-29 11:41:00",10
17468,"2011-11-29 15:33:00",10
17682,"2011-11-29 15:59:00",10
16479,"2011-11-29 13:40:00",10
13349,"2011-11-29 08:07:00",10
14836,"2011-11-29 16:45:00",10
14601,"2011-11-29 09:48:00",10
17523,"2011-11-28 13:20:00",11
17929,"2011-11-28 16:01:00",11
15561,"2011-11-28 11:07:00",11
14511,"2011-11-28 17:05:00",11
15601,"2011-11-28 15:15:00",11
15511,"2011-11-28 09:43:00",11
12479,"2011-11-28 13:26:00",11
16094,"2011-11-28 12:45:00",11
15571,"2011-11-28 10:02:00",11
17031,"2011-11-28 10:23:00",11
17359,"2011-11-28 14:37:00",11
17651,"2011-11-28 10:29:00",11
17237,"2011-11-28 15:02:00",11
13758,"2011-11-28 11:11:00",11
17299,"2011-11-28 12:01:00",11
14597,"2011-11-28 13:13:00",11
12657,"2011-11-28 15:47:00",11
12660,"2011-11-28 13:26:00",11
12668,"2011-11-28 10:56:00",11
17852,"2011-11-28 12:36:00",11
18101,"2011-11-28 13:37:00",11
15540,"2011-11-28 13:51:00",11
14741,"2011-11-28 08:48:00",11
17806,"2011-11-28 14:12:00",11
18096,"2011-11-28 12:44:00",11
17019,"2011-11-28 13:06:00",11
13844,"2011-11-28 13:21:00",11
13950,"2011-11-28 14:44:00",11
16364,"2011-11-28 11:27:00",11
12906,"2011-11-28 09:55:00",11
17739,"2011-11-28 09:12:00",11
15721,"2011-11-28 12:14:00",11
13004,"2011-11-28 11:27:00",11
14215,"2011-11-28 12:19:00",11
16347,"2011-11-28 13:14:00",11
18229,"2011-11-28 09:48:00",11
14470,"2011-11-28 10:31:00",11
13030,"2011-11-28 14:30:00",11
17379,"2011-11-28 13:56:00",11
15022,"2011-11-28 12:35:00",11
13081,"2011-11-28 10:54:00",11
17988,"2011-11-28 11:00:00",11
15838,"2011-11-28 14:00:00",11
13115,"2011-11-28 12:38:00",11
13914,"2011-11-28 10:35:00",11
14901,"2011-11-28 17:09:00",11
16744,"2011-11-28 13:06:00",11
14290,"2011-11-28 14:02:00",11
16800,"2011-11-28 14:06:00",11
17924,"2011-11-28 09:11:00",11
17188,"2011-11-28 13:53:00",11
13188,"2011-11-28 15:28:00",11
13590,"2011-11-28 12:54:00",11
13196,"2011-11-28 13:54:00",11
13418,"2011-11-28 10:23:00",11
17419,"2011-11-28 13:47:00",11
13389,"2011-11-28 14:01:00",11
13258,"2011-11-28 09:31:00",11
15714,"2011-11-28 11:26:00",11
13266,"2011-11-28 14:39:00",11
18041,"2011-11-28 11:39:00",11
14480,"2011-11-28 16:35:00",11
17231,"2011-11-27 15:18:00",12
15009,"2011-11-27 13:35:00",12
15514,"2011-11-27 14:40:00",12
14859,"2011-11-27 11:18:00",12
13610,"2011-11-27 15:38:00",12
17885,"2011-11-27 14:40:00",12
17236,"2011-11-27 12:00:00",12
16983,"2011-11-27 12:10:00",12
16923,"2011-11-27 13:00:00",12
14878,"2011-11-27 11:15:00",12
14093,"2011-11-27 16:27:00",12
15555,"2011-11-27 16:19:00",12
18145,"2011-11-27 11:22:00",12
16005,"2011-11-27 13:47:00",12
17769,"2011-11-27 11:18:00",12
18112,"2011-11-27 14:43:00",12
15747,"2011-11-27 12:26:00",12
13571,"2011-11-27 10:47:00",12
17068,"2011-11-27 13:14:00",12
15351,"2011-11-27 12:52:00",12
15054,"2011-11-27 15:02:00",12
13782,"2011-11-27 11:54:00",12
17812,"2011-11-27 11:47:00",12
13546,"2011-11-27 14:50:00",12
15861,"2011-11-27 15:59:00",12
16877,"2011-11-27 13:47:00",12
14954,"2011-11-27 14:30:00",12
15987,"2011-11-27 15:38:00",12
13064,"2011-11-27 12:31:00",12
15436,"2011-11-27 16:05:00",12
16942,"2011-11-27 12:40:00",12
16024,"2011-11-27 13:26:00",12
17365,"2011-11-27 12:13:00",12
17411,"2011-11-27 14:25:00",12
16407,"2011-11-27 11:05:00",12
13232,"2011-11-27 10:39:00",12
14577,"2011-11-27 12:47:00",12
18001,"2011-11-27 16:02:00",12
17595,"2011-11-27 16:08:00",12
18156,"2011-11-27 12:24:00",12
17864,"2011-11-27 11:15:00",12
13991,"2011-11-27 16:18:00",12
13589,"2011-11-25 12:10:00",14
13978,"2011-11-25 11:36:00",14
15382,"2011-11-25 10:58:00",14
12438,"2011-11-25 13:28:00",14
14966,"2011-11-25 12:20:00",14
15186,"2011-11-25 14:58:00",14
16814,"2011-11-25 13:27:00",14
17557,"2011-11-25 12:57:00",14
16856,"2011-11-25 08:59:00",14
12531,"2011-11-25 11:12:00",14
17813,"2011-11-25 16:13:00",14
12620,"2011-11-25 10:20:00",14
15737,"2011-11-25 11:21:00",14
17562,"2011-11-25 14:21:00",14
14710,"2011-11-25 14:53:00",14
14111,"2011-11-25 13:44:00",14
12681,"2011-11-25 11:33:00",14
13579,"2011-11-25 08:41:00",14
16719,"2011-11-25 09:27:00",14
14946,"2011-11-25 13:33:00",14
13525,"2011-11-25 12:01:00",14
15134,"2011-11-25 08:55:00",14
15793,"2011-11-25 09:31:00",14
13437,"2011-11-25 14:00:00",14
13048,"2011-11-25 13:23:00",14
18172,"2011-11-25 11:12:00",14
13050,"2011-11-25 09:18:00",14
17329,"2011-11-25 14:24:00",14
17348,"2011-11-25 11:25:00",14
17385,"2011-11-25 11:02:00",14
16327,"2011-11-25 13:23:00",14
13149,"2011-11-25 13:09:00",14
17624,"2011-11-25 10:52:00",14
13184,"2011-11-25 12:02:00",14
15473,"2011-11-25 15:15:00",14
15872,"2011-11-25 11:55:00",14
14703,"2011-11-25 09:23:00",14
13332,"2011-11-25 13:30:00",14
17302,"2011-11-25 09:36:00",14
15117,"2011-11-25 08:12:00",14
15270,"2011-11-24 09:24:00",15
12388,"2011-11-24 12:30:00",15
14539,"2011-11-24 09:50:00",15
12421,"2011-11-24 09:07:00",15
12476,"2011-11-24 12:40:00",15
16824,"2011-11-24 12:38:00",15
12494,"2011-11-24 09:34:00",15
17516,"2011-11-24 16:51:00",15
17228,"2011-11-24 10:24:00",15
17139,"2011-11-24 10:12:00",15
18184,"2011-11-24 15:28:00",15
18130,"2011-11-24 14:40:00",15
17345,"2011-11-24 15:02:00",15
15632,"2011-11-24 09:51:00",15
15034,"2011-11-24 12:11:00",15
15482,"2011-11-24 10:46:00",15
16885,"2011-11-24 13:40:00",15
12705,"2011-11-24 13:17:00",15
12709,"2011-11-24 15:38:00",15
16668,"2011-11-24 17:43:00",15
16609,"2011-11-24 13:32:00",15
12757,"2011-11-24 12:30:00",15
12784,"2011-11-24 12:53:00",15
16596,"2011-11-24 10:02:00",15
17767,"2011-11-24 14:42:00",15
16616,"2011-11-24 16:31:00",15
15428,"2011-11-24 16:54:00",15
14607,"2011-11-24 10:35:00",15
13588,"2011-11-24 10:42:00",15
14591,"2011-11-24 13:57:00",15
18188,"2011-11-24 16:46:00",15
15005,"2011-11-24 12:25:00",15
16482,"2011-11-24 12:33:00",15
16271,"2011-11-24 12:12:00",15
13638,"2011-11-24 10:38:00",15
17323,"2011-11-24 17:29:00",15
16566,"2011-11-24 16:34:00",15
17096,"2011-11-24 15:01:00",15
12937,"2011-11-24 15:05:00",15
15594,"2011-11-24 08:53:00",15
15953,"2011-11-24 15:32:00",15
17247,"2011-11-24 15:21:00",15
16570,"2011-11-24 17:02:00",15
14805,"2011-11-24 16:20:00",15
14709,"2011-11-24 15:41:00",15
17133,"2011-11-24 12:27:00",15
17727,"2011-11-24 17:06:00",15
14277,"2011-11-24 15:01:00",15
13995,"2011-11-24 14:22:00",15
14987,"2011-11-24 09:59:00",15
13207,"2011-11-24 14:52:00",15
17671,"2011-11-24 12:21:00",15
16173,"2011-11-24 10:53:00",15
15858,"2011-11-24 12:48:00",15
16189,"2011-11-24 11:47:00",15
13277,"2011-11-24 09:21:00",15
17458,"2011-11-24 13:01:00",15
15725,"2011-11-24 14:51:00",15
17975,"2011-11-24 13:27:00",15
13719,"2011-11-24 15:26:00",15
18161,"2011-11-24 16:40:00",15
15502,"2011-11-24 12:48:00",15
16157,"2011-11-24 11:41:00",15
14756,"2011-11-24 18:13:00",15
15253,"2011-11-23 16:22:00",16
16066,"2011-11-23 11:54:00",16
17685,"2011-11-23 11:36:00",16
14205,"2011-11-23 10:55:00",16
12452,"2011-11-23 08:05:00",16
14744,"2011-11-23 12:51:00",16
16900,"2011-11-23 10:32:00",16
12557,"2011-11-23 16:59:00",16
16079,"2011-11-23 12:48:00",16
15398,"2011-11-23 16:47:00",16
15949,"2011-11-23 09:09:00",16
18084,"2011-11-23 13:57:00",16
14790,"2011-11-23 09:28:00",16
14581,"2011-11-23 12:39:00",16
14336,"2011-11-23 11:40:00",16
14334,"2011-11-23 10:01:00",16
17422,"2011-11-23 13:27:00",16
16185,"2011-11-23 09:41:00",16
13448,"2011-11-23 12:33:00",16
17463,"2011-11-23 13:40:00",16
17410,"2011-11-23 15:46:00",16
15743,"2011-11-23 17:19:00",16
13139,"2011-11-23 13:54:00",16
14335,"2011-11-23 13:41:00",16
13174,"2011-11-23 14:35:00",16
16057,"2011-11-23 15:23:00",16
13644,"2011-11-23 14:07:00",16
15727,"2011-11-23 12:36:00",16
16020,"2011-11-23 11:18:00",16
13650,"2011-11-23 12:22:00",16
13350,"2011-11-23 16:33:00",16
