customer_id,total_spent,num_orders,avg_order_value
17028,1593.83,3,531.2766666666666
14634,2124.46,4,531.115
15157,2654.11,5,530.822
18159,530.15,1,530.15
16618,2647.59,5,529.518
14360,2118.0299999999997,4,529.5074999999999
17621,3175.12,6,529.1866666666666
16242,7404.650000000001,14,528.9035714285715
13156,1586.54,3,528.8466666666667
17640,3168.94,6,528.1566666666666
16054,2111.88,4,527.97
18098,527.94,1,527.94
15977,1054.73,2,527.365
17504,9490.17,18,527.2316666666667
16256,1579.3700000000001,3,526.4566666666667
17649,1578.8899999999999,3,526.2966666666666
17602,7354.43,14,525.3164285714286
13186,1575.89,3,525.2966666666667
14306,3151.4,6,525.2333333333333
14417,524.65,1,524.65
14235,4717.990000000001,9,524.2211111111112
17702,3144.04,6,524.0066666666667
13753,2094.57,4,523.6425
14469,2093.46,4,523.365
17049,9942.53,19,523.291052631579
17712,522.91,1,522.91
12683,10445.7,20,522.2850000000001
14857,3651.851,7,521.693
17230,9388.49,18,521.5827777777778
13786,3127.99,6,521.3316666666666
14299,14070.25,27,521.1203703703703
14415,11980.09,23,520.8734782608695
15218,11453.83,22,520.6286363636364
13977,519.8100000000001,1,519.8100000000001
12777,519.45,1,519.45
14163,2594.62,5,518.924
14194,18670.59,36,518.6275
15074,1553.13,3,517.71
12979,517.7,1,517.7
15998,8274.14,16,517.13375
15491,3100.09,6,516.6816666666667
13043,516.42,1,516.42
14429,516.28,1,516.28
13464,3097.64,6,516.2733333333333
18243,515.78,1,515.78
14817,3609.86,7,515.6942857142857
12586,2062.67,4,515.6675
15221,2062.2,4,515.55
12630,1030.88,2,515.44
16198,1030.0410000000002,2,515.0205000000001
15249,9266.0,18,514.7777777777778
14461,6676.5199999999995,13,513.5784615384615
16461,1539.83,3,513.2766666666666
16176,2052.69,4,513.1725
16160,1025.44,2,512.72
17310,1025.1,2,512.55
15798,1535.37,3,511.78999999999996
14841,7163.0,14,511.64285714285717
14695,1534.2199999999998,3,511.4066666666666
17679,3577.61,7,511.08714285714285
12546,1021.5,2,510.75
16568,1020.9,2,510.45
18145,5609.74,11,509.9763636363636
18142,1019.52,2,509.76
18074,1019.44,2,509.72
14944,9684.67,19,509.7194736842105
16214,2038.25,4,509.5625
12905,1018.42,2,509.21
14913,4073.13,8,509.14125
15891,509.13,1,509.13
13078,29018.06,57,509.0887719298246
14008,509.04,1,509.04
15417,508.8,1,508.8
14493,5087.860000000001,10,508.78600000000006
15970,1017.3199999999999,2,508.65999999999997
14317,508.58000000000004,1,508.58000000000004
17415,507.84,1,507.84
14675,1015.5799999999999,2,507.78999999999996
14225,2031.07,4,507.7675
14158,507.65999999999997,1,507.65999999999997
14025,4057.9,8,507.2375
14055,1520.96,3,506.9866666666667
15384,2027.79,4,506.9475
13421,4048.25,8,506.03125
12988,505.82,1,505.82
14267,1516.24,3,505.41333333333336
12418,2021.2,4,505.3
12390,504.84000000000003,1,504.84000000000003
17809,10085.89,20,504.29449999999997
17152,2016.5,4,504.125
12369,1511.1499999999999,3,503.71666666666664
16525,24151.3,48,503.15208333333334
15948,1509.0900000000001,3,503.03000000000003
12849,3015.98,6,502.66333333333336
16553,16584.010000000002,33,502.54575757575765
15138,502.52,1,502.52
16450,1505.73,3,501.91
14572,5520.9800000000005,11,501.90727272727275
17819,6021.05,12,501.75416666666666
17276,501.24,1,501.24
13116,501.14,1,501.14
17092,5511.41,11,501.0372727272727
18225,13014.800000000001,26,500.5692307692308
12978,2502.82,5,500.564
12366,500.24,1,500.24
18143,1000.1600000000001,2,500.08000000000004
13553,499.6,1,499.6
15193,499.32,1,499.32
16340,1496.2399999999998,3,498.7466666666666
17053,498.48,1,498.48
14301,1992.18,4,498.045
17088,1991.01,4,497.7525
16820,497.61,1,497.61
14894,1492.81,3,497.6033333333333
14226,2985.13,6,497.5216666666667
16314,1491.4,3,497.1333333333334
14547,3974.75,8,496.84375
15104,993.54,2,496.77
16529,1986.8,4,496.7
15300,496.44,1,496.44
13042,1488.59,3,496.19666666666666
13520,5446.0,11,495.09090909090907
13559,990.0,2,495.0
17337,1979.6100000000001,4,494.90250000000003
14319,494.85,1,494.85
17802,4946.22,10,494.622
13245,989.22,2,494.61
16120,2967.51,6,494.58500000000004
16839,21758.25,44,494.5056818181818
13762,2472.48,5,494.496
12471,35099.9,71,494.3647887323944
17333,494.25,1,494.25
13435,4447.33,9,494.1477777777778
16714,1482.33,3,494.10999999999996
16655,6423.26,13,494.0969230769231
15630,1481.4,3,493.8
15044,15769.01,32,492.7815625
12664,5420.04,11,492.7309090909091
13113,18230.07,37,492.7045945945946
14270,492.65000000000003,1,492.65000000000003
17131,2463.17,5,492.634
12862,984.62,2,492.31
17144,984.5699999999999,2,492.28499999999997
14256,2460.79,5,492.158
14310,492.1,1,492.1
13536,3444.3900000000003,7,492.0557142857143
14626,5410.92,11,491.9018181818182
12562,4426.92,9,491.88
13732,491.86,1,491.86
17269,491.81,1,491.81
15974,3442.15,7,491.7357142857143
18094,6391.52,13,491.65538461538466
12381,1474.81,3,491.6033333333333
14246,1474.06,3,491.3533333333333
12670,3436.29,7,490.8985714285714
12727,4905.53,10,490.553
15000,490.52,1,490.52
12983,490.08,1,490.08
15757,2940.36,6,490.06
16290,1957.7,4,489.425
16550,8807.68,18,489.3155555555556
13014,5381.08,11,489.1890909090909
17590,1466.77,3,488.92333333333335
15111,2442.37,5,488.474
12408,3905.77,8,488.22125
17456,975.5600000000001,2,487.78000000000003
15165,487.75,1,487.75
12388,3901.11,8,487.63875
16586,1462.78,3,487.5933333333333
16376,974.96,2,487.48
13412,487.35,1,487.35
18272,4385.98,9,487.33111111111106
17505,2435.48,5,487.096
17958,973.88,2,486.94
13437,3408.0600000000004,7,486.8657142857143
14081,4867.57,10,486.75699999999995
14514,4380.04,9,486.6711111111111
13495,4863.31,10,486.331
13153,486.22,1,486.22
13823,3403.4500000000003,7,486.2071428571429
15025,971.8399999999999,2,485.91999999999996
17100,971.74,2,485.87
15620,1942.36,4,485.59
15425,1941.1200000000001,4,485.28000000000003
13764,2908.67,6,484.77833333333336
15811,3392.55,7,484.65000000000003
16619,1938.3300000000002,4,484.58250000000004
13165,1451.16,3,483.72
12913,6283.240000000001,13,483.3261538461539
14138,965.8800000000001,2,482.94000000000005
13136,6274.56,13,482.65846153846155
17723,3378.4000000000005,7,482.6285714285715
15084,965.1999999999999,2,482.59999999999997
15076,1447.7400000000002,3,482.5800000000001
15803,1929.6599999999999,4,482.41499999999996
16763,964.6999999999999,2,482.34999999999997
13097,13015.36,27,482.0503703703704
13979,3373.63,7,481.94714285714286
18216,481.75,1,481.75
12716,963.49,2,481.745
17106,481.58,1,481.58
13176,481.49,1,481.49
12580,962.9000000000001,2,481.45000000000005
15394,5286.8,11,480.6181818181818
16633,2883.1000000000004,6,480.5166666666667
18066,1440.4,3,480.1333333333334
16147,2398.91,5,479.782
13715,8153.04,17,479.5905882352941
12842,1917.99,4,479.4975
16229,2867.8599999999997,6,477.97666666666663
16141,955.94,2,477.97
13931,5257.38,11,477.94363636363636
16140,1433.46,3,477.82
12389,1433.33,3,477.77666666666664
14629,955.26,2,477.63
15430,954.75,2,477.375
16105,2386.19,5,477.238
17700,6679.97,14,477.1407142857143
15427,1430.54,3,476.84666666666664
15468,1430.48,3,476.82666666666665
18230,4291.06,9,476.7844444444445
13327,9052.87,19,476.4668421052632
18176,476.35,1,476.35
12921,35233.24,74,476.12486486486483
12755,5236.26,11,476.0236363636364
16535,952.04,2,476.02
16717,6663.68,14,475.9771428571429
15043,2855.3199999999997,6,475.8866666666666
15507,475.86,1,475.86
15722,5234.0,11,475.8181818181818
17061,5232.2300000000005,11,475.65727272727275
14412,1426.19,3,475.3966666666667
12644,1900.4899999999998,4,475.12249999999995
16985,10923.16,23,474.92
12822,948.88,2,474.44
16980,1422.83,3,474.27666666666664
13137,7586.9400000000005,16,474.18375000000003
17104,474.03000000000003,1,474.03000000000003
14019,1421.6100000000001,3,473.87000000000006
12355,947.6100000000001,2,473.80500000000006
12362,4737.2300000000005,10,473.72300000000007
12623,3315.84,7,473.6914285714286
12403,947.3600000000001,2,473.68000000000006
13131,3313.7700000000004,7,473.39571428571435
13408,50174.782,106,473.347
12479,473.2,1,473.2
14390,6150.030000000001,13,473.07923076923083
15601,14191.74,30,473.058
16635,473.0,1,473.0
13261,944.1,2,472.05
14525,8018.59,17,471.68176470588236
13359,943.31,2,471.655
15721,471.40000000000003,1,471.40000000000003
14546,5184.84,11,471.34909090909093
16556,8012.58,17,471.32823529411763
16245,1413.66,3,471.22
16409,5652.74,12,471.06166666666667
17173,3766.6000000000004,8,470.82500000000005
17768,3292.73,7,470.39
15563,2820.46,6,470.07666666666665
14001,4228.85,9,469.87222222222226
12520,2346.26,5,469.25200000000007
13183,7036.18,15,469.07866666666666
15557,468.91,1,468.91
12462,937.59,2,468.795
16871,2812.34,6,468.72333333333336
15387,468.65,1,468.65
15410,4685.72,10,468.572
14909,1404.6799999999998,3,468.22666666666663
18189,1403.73,3,467.91
17020,935.62,2,467.81
14140,935.05,2,467.525
15370,3739.01,8,467.37625
14687,1402.06,3,467.3533333333333
16200,5608.1,12,467.3416666666667
15792,933.84,2,466.92
13883,6535.37,14,466.8121428571429
16153,5133.49,11,466.6809090909091
13214,3264.23,7,466.31857142857143
13330,2796.1,6,466.01666666666665
16504,465.88,1,465.88
17306,9782.35,21,465.8261904761905
18202,1396.99,3,465.66333333333336
13465,931.12,2,465.56
12863,2792.55,6,465.425
16129,1396.05,3,465.34999999999997
14130,1858.77,4,464.6925
14364,3717.35,8,464.66875
13767,33903.57,73,464.43246575342465
12757,4176.75,9,464.0833333333333
13871,7885.85,17,463.8735294117647
15243,927.28,2,463.64
18083,463.53000000000003,1,463.53000000000003
17805,927.03,2,463.515
14346,2315.75,5,463.15
14869,2778.1400000000003,6,463.02333333333337
14739,11573.62,25,462.94480000000004
14627,462.75,1,462.75
12583,12493.58,27,462.7251851851852
12779,6474.110000000001,14,462.4364285714286
17031,2773.85,6,462.30833333333334
13805,924.6,2,462.3
13624,462.08,1,462.08
15367,5081.33,11,461.9390909090909
15622,7852.61,17,461.9182352941176
17282,2308.54,5,461.70799999999997
18167,1384.8600000000001,3,461.62000000000006
16456,6000.94,13,461.6107692307692
16643,923.11,2,461.555
12809,1384.3400000000001,3,461.4466666666667
15654,922.53,2,461.265
13122,922.3900000000001,2,461.19500000000005
12674,1844.6,4,461.15
16187,6911.4400000000005,15,460.7626666666667
16209,4146.78,9,460.75333333333333
18095,2303.09,5,460.61800000000005
13367,460.2,1,460.2
14440,5982.030000000001,13,460.15615384615387
12667,460.13,1,460.13
15002,4138.08,9,459.78666666666663
17878,1378.93,3,459.6433333333334
14669,3216.78,7,459.54
14118,458.45,1,458.45
16107,3204.1600000000003,7,457.7371428571429
16069,457.7,1,457.7
16485,2287.19,5,457.438
15493,4113.19,9,457.02111111111105
14481,2284.69,5,456.938
18226,11878.880000000001,26,456.88000000000005
15364,913.19,2,456.595
12572,912.4200000000001,2,456.21000000000004
16300,1367.3200000000002,3,455.77333333333337
16169,1822.97,4,455.7425
13632,3645.8100000000004,8,455.72625000000005
13985,10020.86,22,455.49363636363637
15585,455.3,1,455.3
12582,1820.3999999999999,4,455.09999999999997
15615,21373.97,47,454.7653191489362
13035,1364.2,3,454.73333333333335
14770,3637.6400000000003,8,454.70500000000004
17685,5454.95,12,454.57916666666665
12721,3635.08,8,454.385
17787,1817.54,4,454.385
12391,2724.84,6,454.14000000000004
17140,454.12,1,454.12
15475,454.11,1,454.11
17528,3628.5,8,453.5625
16481,453.38,1,453.38
14184,452.89,1,452.89
13652,2262.05,5,452.41
18100,451.56,1,451.56
18031,451.3,1,451.3
15961,451.28999999999996,1,451.28999999999996
16079,1352.0,3,450.6666666666667
18242,3605.21,8,450.65125
13141,7656.08,17,450.35764705882355
15768,15308.89,34,450.2614705882353
17146,5852.64,13,450.20307692307694
16870,450.16,1,450.16
16367,1350.48,3,450.16
12945,900.11,2,450.055
14249,5400.461,12,450.0384166666667
17083,4049.79,9,449.9766666666667
13048,4049.13,9,449.90333333333336
12940,899.6899999999999,2,449.84499999999997
14847,1348.9499999999998,3,449.6499999999999
16834,898.96,2,449.48
15739,449.12,1,449.12
14112,5834.59,13,448.8146153846154
15865,2241.42,5,448.284
15154,1343.72,3,447.9066666666667
18201,447.53000000000003,1,447.53000000000003
15211,894.4100000000001,2,447.20500000000004
17603,1788.38,4,447.095
16095,447.05,1,447.05
17863,5360.48,12,446.70666666666665
14149,446.62,1,446.62
18215,2232.49,5,446.49799999999993
13803,1338.91,3,446.30333333333334
12910,5796.52,13,445.8861538461539
15981,9362.77,21,445.8461904761905
13685,3119.44,7,445.63428571428574
12652,891.03,2,445.515
13052,3118.48,7,445.4971428571429
15824,890.94,2,445.47
15641,5345.55,12,445.46250000000003
16110,1781.59,4,445.3975
18214,1780.34,4,445.085
16986,4888.75,11,444.4318181818182
16735,6217.41,14,444.1007142857143
17932,1331.57,3,443.8566666666666
17537,887.6700000000001,2,443.83500000000004
13920,1774.68,4,443.67
14638,443.6,1,443.6
14107,4877.3,11,443.39090909090913
14113,7092.61,16,443.288125
17648,2216.37,5,443.274
13478,2215.78,5,443.15600000000006
16124,1772.49,4,443.1225
16404,443.05,1,443.05
18222,443.0,1,443.0
15521,7087.639999999999,16,442.97749999999996
17704,885.19,2,442.595
14933,1770.0,4,442.5
16316,5744.91,13,441.91615384615386
18141,882.47,2,441.235
16692,1764.6999999999998,4,441.17499999999995
13564,15880.220000000001,36,441.11722222222227
17480,882.23,2,441.115
16713,14115.56,32,441.11125
13044,4848.05,11,440.7318181818182
17143,880.9699999999999,2,440.48499999999996
13819,2642.35,6,440.39166666666665
16677,880.62,2,440.31
13937,880.13,2,440.065
18233,440.0,1,440.0
16025,439.65999999999997,1,439.65999999999997
13350,879.1200000000001,2,439.56000000000006
13982,3954.29,9,439.36555555555555
13086,439.33000000000004,1,439.33000000000004
15814,2634.44,6,439.0733333333333
17667,3950.7,9,438.96666666666664
15653,877.44,2,438.72
17729,438.65000000000003,1,438.65000000000003
16317,2192.51,5,438.50200000000007
15859,438.46000000000004,1,438.46000000000004
13196,3068.84,7,438.4057142857143
12490,8764.64,20,438.23199999999997
14973,1314.45,3,438.15000000000003
13975,5256.4,12,438.0333333333333
13768,875.97,2,437.985
13166,875.9300000000001,2,437.96500000000003
14846,437.4,1,437.4
12836,6559.7300000000005,15,437.31533333333334
12802,2186.42,5,437.284
16639,1747.98,4,436.995
12610,1747.54,4,436.885
12874,873.42,2,436.71
15142,2619.92,6,436.65333333333336
12675,873.25,2,436.625
17920,23569.88,54,436.47925925925927
15051,3926.91,9,436.3233333333333
16084,436.18,1,436.18
14123,436.18,1,436.18
16007,3053.06,7,436.15142857142854
15752,3924.91,9,436.1011111111111
14195,2615.6,6,435.93333333333334
16282,1307.58,3,435.85999999999996
16894,1306.96,3,435.65333333333336
15677,1305.63,3,435.21000000000004
17566,869.77,2,434.885
13738,434.78000000000003,1,434.78000000000003
14753,869.51,2,434.755
12620,1303.4099999999999,3,434.46999999999997
12510,3039.03,7,434.1471428571429
16574,1301.78,3,433.9266666666667
14673,3037.3199999999997,7,433.9028571428571
14093,433.86,1,433.86
18029,433.77,1,433.77
15613,433.71999999999997,1,433.71999999999997
17017,12576.99,29,433.68931034482756
15812,5201.47,12,433.4558333333334
14284,1299.65,3,433.2166666666667
15694,9963.48,23,433.1947826086956
17178,432.96,1,432.96
16464,1298.6599999999999,3,432.8866666666666
16567,865.5999999999999,2,432.79999999999995
17687,432.68,1,432.68
14600,865.1700000000001,2,432.58500000000004
18260,9947.26,23,432.4895652173913
12955,4757.16,11,432.4690909090909
16236,432.2,1,432.2
16881,432.0,1,432.0
14042,431.98,1,431.98
15708,3887.15,9,431.90555555555557
12815,863.46,2,431.73
12447,431.49,1,431.49
17838,5604.64,13,431.1261538461539
12592,1723.6399999999999,4,430.90999999999997
17822,2154.08,5,430.816
17842,430.69,1,430.69
15471,1292.01,3,430.67
12794,860.41,2,430.205
14856,1290.53,3,430.1766666666667
14372,860.08,2,430.04
14216,2150.04,5,430.008
15450,429.84,1,429.84
14679,1289.44,3,429.81333333333333
14979,429.66,1,429.66
16746,18045.05,42,429.6440476190476
17739,7730.59,18,429.4772222222222
16045,3434.9300000000003,8,429.36625000000004
15194,12021.53,28,429.34035714285716
16004,2146.39,5,429.27799999999996
16858,4292.59,10,429.259
12685,2575.08,6,429.18
16134,2145.34,5,429.06800000000004
12436,429.01,1,429.01
15553,428.93,1,428.93
14307,4287.92,10,428.79200000000003
14407,2142.73,5,428.546
13300,1285.51,3,428.50333333333333
18089,428.45,1,428.45
14161,2996.9300000000003,7,428.1328571428572
15360,427.93,1,427.93
17364,11972.92,28,427.6042857142857
12740,427.6,1,427.6
12878,854.99,2,427.495
17457,5984.8099999999995,14,427.4864285714285
13945,854.15,2,427.075
14873,854.1299999999999,2,427.06499999999994
18152,426.69,1,426.69
15930,426.63,1,426.63
14288,426.6,1,426.6
15966,426.53,1,426.53
13192,2558.58,6,426.43
15217,426.24,1,426.24
16070,852.1500000000001,2,426.07500000000005
16951,1277.75,3,425.9166666666667
16523,11916.33,28,425.5832142857143
16571,4248.74,10,424.87399999999997
14243,7217.75,17,424.5735294117647
12854,2970.97,7,424.4242857142857
14227,6366.16,15,424.41066666666666
12491,424.40000000000003,1,424.40000000000003
17103,424.3,1,424.3
15264,848.4000000000001,2,424.20000000000005
15784,848.3299999999999,2,424.16499999999996
16541,424.03000000000003,1,424.03000000000003
13492,1269.8400000000001,3,423.28000000000003
13970,846.55,2,423.275
14506,2960.25,7,422.89285714285717
13996,845.76,2,422.88
14691,2114.33,5,422.866
16137,422.7,1,422.7
17050,4648.59,11,422.59909090909093
18240,422.58,1,422.58
13221,844.86,2,422.43
16201,2112.12,5,422.424
16745,7180.7,17,422.3941176470588
14800,7180.08,17,422.35764705882355
17531,1266.82,3,422.2733333333333
14922,843.74,2,421.87
17635,1265.58,3,421.85999999999996
16842,1264.19,3,421.3966666666667
13516,1685.26,4,421.315
16992,5476.5,13,421.2692307692308
17638,842.4000000000001,2,421.20000000000005
16889,2526.65,6,421.10833333333335
16810,842.04,2,421.02
16271,3367.82,8,420.9775
15039,39141.48,93,420.8761290322581
18097,4627.92,11,420.72
15252,2103.41,5,420.68199999999996
13709,7571.35,18,420.6305555555556
14862,841.2,2,420.6
14757,420.5,1,420.5
14575,420.21999999999997,1,420.21999999999997
15815,2100.6,5,420.12
17588,2939.55,7,419.9357142857143
17159,2099.59,5,419.918
15009,1259.43,3,419.81
13096,419.7000000000001,1,419.7000000000001
14124,419.58,1,419.58
15144,12160.31,29,419.3210344827586
14441,4611.69,11,419.2445454545454
12598,4192.09,10,419.209
13149,1676.06,4,419.015
13265,2092.6600000000003,5,418.53200000000004
13587,1673.5,4,418.375
14929,836.69,2,418.345
15441,1254.21,3,418.07
16747,836.0600000000001,2,418.03000000000003
17701,417.95,1,417.95
13386,835.46,2,417.73
16737,835.2,2,417.6
13308,1670.3700000000001,4,417.59250000000003
17581,17951.170000000002,43,417.4690697674419
12833,417.38,1,417.38
17858,12518.65,30,417.2883333333333
13023,1251.03,3,417.01
12729,417.01,1,417.01
16644,833.78,2,416.89
15599,1250.06,3,416.68666666666667
14443,2082.97,5,416.59399999999994
16355,416.35,1,416.35
16329,1664.92,4,416.23
12545,832.39,2,416.195
15392,2911.62,7,415.94571428571425
14383,1247.69,3,415.8966666666667
14240,1247.49,3,415.83
12608,415.79,1,415.79
13175,831.45,2,415.725
13414,2494.14,6,415.69
15725,415.25,1,415.25
14333,415.2,1,415.2
15649,1660.35,4,415.0875
17769,7053.38,17,414.90470588235297
14233,2904.27,7,414.8957142857143
12488,1244.66,3,414.8866666666667
13431,3316.24,8,414.53
12953,828.8100000000001,2,414.40500000000003
13510,4558.29,11,414.39
13810,827.51,2,413.755
17758,4964.03,12,413.6691666666666
16383,2887.99,7,412.57
13134,2475.23,6,412.53833333333336
13476,2061.4700000000003,5,412.29400000000004
15255,3706.02,9,411.78
16264,823.53,2,411.765
15137,823.4,2,411.7
16272,411.7,1,411.7
18284,411.68,1,411.68
14421,2469.37,6,411.56166666666667
16923,13157.130000000001,32,411.16031250000003
16246,821.35,2,410.675
15632,3285.31,8,410.66375
12989,13551.75,33,410.65909090909093
16133,22992.26,56,410.5760714285714
14285,3284.42,8,410.5525
15099,410.48,1,410.48
17598,409.98,1,409.98
14970,4919.35,12,409.9458333333334
16467,2869.16,7,409.88
14420,1639.17,4,409.7925
16135,819.4499999999999,2,409.72499999999997
14232,2048.07,5,409.61400000000003
14348,409.57,1,409.57
17666,2047.8,5,409.56
13663,2047.51,5,409.502
15225,409.40000000000003,1,409.40000000000003
14758,2864.9700000000003,7,409.2814285714286
14000,2046.3400000000001,5,409.26800000000003
16755,2864.6800000000003,7,409.24000000000007
14625,4497.88,11,408.89818181818185
15269,1225.3600000000001,3,408.4533333333334
15303,1224.18,3,408.06
15122,4487.27,11,407.9336363636364
14904,1630.49,4,407.6225
17320,2444.85,6,407.47499999999997
18064,4481.83,11,407.4390909090909
17924,3257.7000000000003,8,407.21250000000003
15376,1221.56,3,407.18666666666667
13659,4884.68,12,407.0566666666667
14430,1220.9,3,406.9666666666667
16672,8134.9400000000005,20,406.747
12682,20736.22,51,406.5925490196079
15301,6909.67,17,406.4511764705882
13299,1218.7,3,406.23333333333335
15342,406.09000000000003,1,406.09000000000003
15270,8524.86,21,405.9457142857143
18111,405.85,1,405.85
14649,3651.19,9,405.6877777777778
17652,4867.72,12,405.6433333333334
15140,3243.69,8,405.46125
12922,405.38,1,405.38
16624,810.5699999999999,2,405.28499999999997
13989,2026.06,5,405.212
13143,405.1,1,405.1
15941,405.0,1,405.0
13640,405.0,1,405.0
13949,2427.32,6,404.55333333333334
18069,4449.02,11,404.4563636363637
13574,404.45,1,404.45
16319,404.40000000000003,1,404.40000000000003
18263,1213.16,3,404.3866666666667
12431,10102.220000000001,25,404.08880000000005
14336,1614.91,4,403.7275
15290,10496.28,26,403.70307692307694
15089,2420.84,6,403.47333333333336
14193,1210.19,3,403.3966666666667
14678,403.39,1,403.39
17431,403.3,1,403.3
12647,14109.55,35,403.13
13530,402.98,1,402.98
12564,402.90000000000003,1,402.90000000000003
15680,4028.69,10,402.869
18193,1207.35,3,402.45
16762,1207.2400000000002,3,402.4133333333334
15845,4426.28,11,402.3890909090909
14824,4022.91,10,402.291
18248,804.02,2,402.01
12645,3215.3,8,401.9125
17671,2009.16,5,401.832
17386,2812.7700000000004,7,401.8242857142858
15968,401.8,1,401.8
16670,8030.15,20,401.5075
16833,2409.04,6,401.50666666666666
16163,2407.98,6,401.33
12412,2404.93,6,400.82166666666666
18265,801.51,2,400.755
16127,801.31,2,400.655
16150,4002.17,10,400.217
17168,400.2,1,400.2
13576,11202.59,28,400.09250000000003
12393,2399.45,6,399.9083333333333
14315,3197.8199999999997,8,399.72749999999996
18164,399.65,1,399.65
14628,1998.0,5,399.6
17397,1198.28,3,399.4266666666667
18128,399.29,1,399.29
14388,6388.2,16,399.2625
15353,2794.47,7,399.21
17052,399.09000000000003,1,399.09000000000003
14755,9972.55,25,398.902
12372,1196.04,3,398.68
16801,1594.23,4,398.5575
15529,4781.11,12,398.4258333333333
12459,398.36,1,398.36
16307,1194.92,3,398.3066666666667
15396,796.3800000000001,2,398.19000000000005
12824,397.12,1,397.12
17486,396.87,1,396.87
15572,3965.2,10,396.52
18067,396.33,1,396.33
16096,1584.97,4,396.2425
14022,792.1500000000001,2,396.07500000000005
17827,2376.17,6,396.02833333333336
17158,1980.0,5,396.0
15993,2768.97,7,395.5671428571428
18210,2768.83,7,395.54714285714283
13879,395.5,1,395.5
13388,1185.6499999999999,3,395.21666666666664
14206,1185.01,3,395.00333333333333
16472,789.5999999999999,2,394.79999999999995
12976,3156.38,8,394.5475
17091,7495.75,19,394.5131578947368
17115,2761.49,7,394.4985714285714
15448,788.81,2,394.405
16207,394.38,1,394.38
15386,394.14,1,394.14
17069,5517.2300000000005,14,394.08785714285716
15298,9061.77,23,393.99
14489,1574.93,4,393.7325
16676,2361.9,6,393.65000000000003
14110,12987.95,33,393.57424242424247
15345,393.54,1,393.54
15819,3934.79,10,393.479
13395,1180.23,3,393.41
12781,786.74,2,393.37
16335,2753.52,7,393.36
17058,1179.89,3,393.2966666666667
16614,1179.79,3,393.2633333333333
16739,786.4300000000001,2,393.21500000000003
13736,2752.4700000000003,7,393.21000000000004
13797,1179.45,3,393.15000000000003
16033,10608.81,27,392.9188888888889
14665,2749.6499999999996,7,392.8071428571428
13541,785.25,2,392.625
14897,3140.54,8,392.5675
14159,7849.58,20,392.479
13593,5493.29,14,392.3778571428571
17624,1568.63,4,392.1575
16771,3921.1,10,392.11
15210,1176.19,3,392.06333333333333
16783,391.95,1,391.95
15994,1175.6799999999998,3,391.89333333333326
12885,1175.22,3,391.74
14854,4303.0599999999995,11,391.18727272727267
15358,16425.86,42,391.0919047619048
12526,1172.66,3,390.8866666666667
14072,390.85,1,390.85
17554,1952.4499999999998,5,390.48999999999995
15544,7807.89,20,390.3945
15239,780.59,2,390.295
15466,1560.46,4,390.115
14395,7801.93,20,390.0965
14498,3900.83,10,390.08299999999997
14197,390.05,1,390.05
12474,11310.75,29,390.0258620689655
18228,779.9,2,389.95
17116,389.78,1,389.78
17379,389.72,1,389.72
14752,389.64,1,389.64
18057,1168.1399999999999,3,389.37999999999994
17479,389.26,1,389.26
14815,778.5,2,389.25
13358,389.03,1,389.03
15983,3110.37,8,388.79625
13614,2332.74,6,388.78999999999996
13563,777.53,2,388.765
17730,7773.8,20,388.69
13745,777.36,2,388.68
15592,388.58,1,388.58
13896,388.55,1,388.55
15837,777.01,2,388.505
15794,777.0,2,388.5
16496,2330.77,6,388.46166666666664
17194,776.66,2,388.33
12909,3103.19,8,387.89875
15985,2715.28,7,387.8971428571429
17482,775.64,2,387.82
16232,2712.97,7,387.5671428571428
13772,3100.02,8,387.5025
17525,1161.9,3,387.3
17539,1161.84,3,387.28
15773,774.5200000000001,2,387.26000000000005
15306,3484.73,9,387.1922222222222
16366,1548.13,4,387.0325
13897,1160.72,3,386.9066666666667
12579,386.42,1,386.42
15108,1159.25,3,386.4166666666667
17614,386.32,1,386.32
17513,1158.8000000000002,3,386.2666666666667
17169,1156.73,3,385.57666666666665
16492,385.56,1,385.56
12973,385.55,1,385.55
13783,1542.09,4,385.5225
16057,3854.8500000000004,10,385.485
13029,1927.3,5,385.46
16788,1927.28,5,385.456
14788,1156.32,3,385.44
17617,385.19,1,385.19
14838,769.9200000000001,2,384.96000000000004
16875,4234.530000000001,11,384.95727272727277
15547,10002.65,26,384.71730769230766
12554,384.5,1,384.5
14837,3460.32,9,384.48
17113,2305.59,6,384.26500000000004
13966,384.26,1,384.26
16982,384.06,1,384.06
14555,2304.03,6,384.00500000000005
15155,383.96999999999997,1,383.96999999999997
14332,1917.41,5,383.482
14221,6517.49,17,383.38176470588235
13712,766.4200000000001,2,383.21000000000004
14767,382.81,1,382.81
13013,11097.43,29,382.67
15701,1529.0,4,382.25
18257,4585.15,12,382.0958333333333
13699,764.1500000000001,2,382.07500000000005
16602,763.33,2,381.665
16304,381.66,1,381.66
17466,763.28,2,381.64
17047,2289.23,6,381.53833333333336
16701,9916.73,26,381.4126923076923
15090,381.32,1,381.32
17018,2287.7,6,381.2833333333333
17046,1906.0700000000002,5,381.21400000000006
15149,1524.6100000000001,4,381.15250000000003
17903,381.09000000000003,1,381.09000000000003
16560,3048.38,8,381.0475
15189,17524.38,46,380.96478260869566
12926,1523.5900000000001,4,380.89750000000004
14409,3427.29,9,380.81
13870,5712.08,15,380.80533333333335
14530,6088.87,16,380.554375
