customer_id,invoice_date,recency_days
15492,2011-11-11 14:53:00.000000,27
15608,2011-11-11 13:20:00.000000,27
15692,2011-11-11 14:12:00.000000,27
16332,2011-11-11 14:22:00.000000,27
16433,2011-11-11 14:09:00.000000,27
16460,2011-11-11 13:46:00.000000,27
16671,2011-11-11 13:40:00.000000,27
17052,2011-11-11 14:50:00.000000,27
17054,2011-11-11 12:56:00.000000,27
17069,2011-11-11 17:13:00.000000,27
17071,2011-11-11 16:31:00.000000,27
17088,2011-11-11 14:23:00.000000,27
17191,2011-11-11 16:58:00.000000,27
18014,2011-11-11 15:28:00.000000,27
12384,2011-11-11 08:39:00.000000,28
12538,2011-11-10 17:16:00.000000,28
12589,2011-11-11 10:19:00.000000,28
12599,2011-11-10 13:34:00.000000,28
12600,2011-11-11 10:29:00.000000,28
12617,2011-11-10 14:39:00.000000,28
12697,2011-11-11 08:47:00.000000,28
12712,2011-11-11 08:19:00.000000,28
12844,2011-11-10 13:31:00.000000,28
13148,2011-11-10 15:23:00.000000,28
13396,2011-11-10 16:59:00.000000,28
13460,2011-11-10 17:17:00.000000,28
13606,2011-11-10 17:46:00.000000,28
13727,2011-11-11 09:46:00.000000,28
13810,2011-11-11 08:33:00.000000,28
13817,2011-11-10 17:49:00.000000,28
14035,2011-11-11 10:03:00.000000,28
14064,2011-11-10 13:14:00.000000,28
14226,2011-11-11 11:34:00.000000,28
14466,2011-11-10 14:07:00.000000,28
14543,2011-11-11 12:45:00.000000,28
14662,2011-11-11 12:13:00.000000,28
14712,2011-11-10 12:59:00.000000,28
14748,2011-11-10 18:33:00.000000,28
14765,2011-11-10 19:53:00.000000,28
14789,2011-11-11 08:59:00.000000,28
14829,2011-11-10 16:16:00.000000,28
14863,2011-11-10 15:04:00.000000,28
15111,2011-11-10 16:58:00.000000,28
15184,2011-11-10 13:41:00.000000,28
15238,2011-11-10 14:28:00.000000,28
15289,2011-11-10 13:49:00.000000,28
15355,2011-11-10 13:44:00.000000,28
15463,2011-11-10 12:57:00.000000,28
15557,2011-11-11 12:46:00.000000,28
16126,2011-11-10 16:03:00.000000,28
16386,2011-11-11 12:28:00.000000,28
16434,2011-11-10 14:28:00.000000,28
16743,2011-11-10 13:13:00.000000,28
16791,2011-11-10 19:12:00.000000,28
16903,2011-11-10 15:32:00.000000,28
16907,2011-11-10 18:04:00.000000,28
16912,2011-11-11 12:18:00.000000,28
17015,2011-11-11 10:45:00.000000,28
17109,2011-11-10 16:59:00.000000,28
17162,2011-11-11 11:34:00.000000,28
17295,2011-11-11 10:49:00.000000,28
17512,2011-11-11 12:11:00.000000,28
17573,2011-11-10 13:01:00.000000,28
17901,2011-11-10 17:29:00.000000,28
17932,2011-11-10 19:49:00.000000,28
17977,2011-11-10 13:28:00.000000,28
18135,2011-11-10 19:32:00.000000,28
18209,2011-11-11 12:07:00.000000,28
18217,2011-11-10 13:18:00.000000,28
12532,2011-11-09 13:47:00.000000,29
12541,2011-11-10 10:40:00.000000,29
12659,2011-11-10 11:53:00.000000,29
12708,2011-11-10 09:52:00.000000,29
12981,2011-11-10 12:00:00.000000,29
13209,2011-11-09 13:54:00.000000,29
13522,2011-11-09 15:11:00.000000,29
13983,2011-11-10 11:06:00.000000,29
13992,2011-11-09 15:23:00.000000,29
14240,2011-11-09 13:45:00.000000,29
14921,2011-11-09 13:17:00.000000,29
14944,2011-11-10 09:10:00.000000,29
14968,2011-11-09 13:58:00.000000,29
15114,2011-11-09 15:05:00.000000,29
15450,2011-11-09 17:11:00.000000,29
15452,2011-11-10 12:13:00.000000,29
15485,2011-11-09 14:31:00.000000,29
15986,2011-11-09 15:17:00.000000,29
16003,2011-11-10 09:57:00.000000,29
16025,2011-11-10 11:45:00.000000,29
16218,2011-11-10 09:59:00.000000,29
16516,2011-11-09 14:59:00.000000,29
16628,2011-11-10 12:45:00.000000,29
16953,2011-11-09 15:54:00.000000,29
16986,2011-11-10 11:55:00.000000,29
16996,2011-11-09 16:43:00.000000,29
17011,2011-11-09 13:30:00.000000,29
17038,2011-11-09 13:50:00.000000,29
17059,2011-11-10 12:27:00.000000,29
17197,2011-11-10 10:32:00.000000,29
17340,2011-11-10 10:45:00.000000,29
17416,2011-11-10 12:47:00.000000,29
17521,2011-11-10 11:22:00.000000,29
17537,2011-11-10 10:56:00.000000,29
17690,2011-11-09 15:17:00.000000,29
17702,2011-11-09 16:03:00.000000,29
17791,2011-11-10 12:09:00.000000,29
17867,2011-11-09 14:15:00.000000,29
18125,2011-11-10 12:29:00.000000,29
18236,2011-11-10 08:06:00.000000,29
18274,2011-11-09 17:03:00.000000,29
12849,2011-11-08 13:41:00.000000,30
12893,2011-11-09 12:34:00.000000,30
12949,2011-11-09 11:25:00.000000,30
12990,2011-11-08 13:01:00.000000,30
13029,2011-11-09 09:13:00.000000,30
13046,2011-11-09 08:36:00.000000,30
13110,2011-11-08 14:30:00.000000,30
13272,2011-11-08 14:00:00.000000,30
13384,2011-11-09 11:04:00.000000,30
13623,2011-11-09 12:00:00.000000,30
13643,2011-11-08 15:37:00.000000,30
13695,2011-11-08 14:26:00.000000,30
13804,2011-11-09 12:32:00.000000,30
13867,2011-11-08 15:48:00.000000,30
13975,2011-11-08 13:19:00.000000,30
14108,2011-11-09 10:41:00.000000,30
14188,2011-11-09 12:45:00.000000,30
14214,2011-11-09 10:31:00.000000,30
14284,2011-11-09 08:11:00.000000,30
14676,2011-11-08 13:29:00.000000,30
14691,2011-11-09 12:30:00.000000,30
15027,2011-11-09 10:16:00.000000,30
15043,2011-11-08 14:26:00.000000,30
15103,2011-11-08 14:53:00.000000,30
15153,2011-11-08 17:09:00.000000,30
15356,2011-11-08 13:11:00.000000,30
15406,2011-11-08 13:22:00.000000,30
16041,2011-11-09 12:25:00.000000,30
16205,2011-11-09 09:32:00.000000,30
16284,2011-11-08 16:12:00.000000,30
16618,2011-11-08 13:52:00.000000,30
16639,2011-11-08 13:20:00.000000,30
16751,2011-11-09 10:48:00.000000,30
16767,2011-11-09 09:42:00.000000,30
16837,2011-11-08 14:27:00.000000,30
16863,2011-11-08 15:26:00.000000,30
16880,2011-11-09 11:33:00.000000,30
17022,2011-11-08 17:09:00.000000,30
17160,2011-11-08 14:05:00.000000,30
17313,2011-11-08 15:45:00.000000,30
17515,2011-11-08 14:04:00.000000,30
17633,2011-11-08 13:25:00.000000,30
17637,2011-11-08 12:51:00.000000,30
17865,2011-11-09 12:08:00.000000,30
18177,2011-11-08 14:44:00.000000,30
18216,2011-11-08 16:55:00.000000,30
12472,2011-11-07 14:01:00.000000,31
12721,2011-11-08 12:13:00.000000,31
12832,2011-11-07 13:30:00.000000,31
13329,2011-11-08 10:29:00.000000,31
13381,2011-11-08 11:58:00.000000,31
13710,2011-11-08 08:16:00.000000,31
13717,2011-11-07 14:13:00.000000,31
14050,2011-11-08 10:00:00.000000,31
14073,2011-11-07 15:49:00.000000,31
14360,2011-11-08 09:12:00.000000,31
14524,2011-11-08 12:29:00.000000,31
14623,2011-11-07 13:56:00.000000,31
14700,2011-11-07 14:40:00.000000,31
14929,2011-11-07 17:21:00.000000,31
15249,2011-11-08 11:45:00.000000,31
15330,2011-11-07 17:50:00.000000,31
15573,2011-11-08 11:38:00.000000,31
15763,2011-11-08 09:44:00.000000,31
15950,2011-11-08 11:09:00.000000,31
15957,2011-11-08 12:14:00.000000,31
16187,2011-11-08 09:50:00.000000,31
16348,2011-11-07 15:44:00.000000,31
16362,2011-11-07 13:01:00.000000,31
16505,2011-11-08 12:14:00.000000,31
16637,2011-11-07 13:17:00.000000,31
16732,2011-11-08 09:54:00.000000,31
17043,2011-11-07 15:33:00.000000,31
17158,2011-11-07 15:15:00.000000,31
17219,2011-11-08 11:25:00.000000,31
17289,2011-11-08 12:01:00.000000,31
17886,2011-11-08 10:09:00.000000,31
17964,2011-11-08 10:44:00.000000,31
18016,2011-11-07 13:25:00.000000,31
18036,2011-11-07 14:40:00.000000,31
18150,2011-11-07 16:49:00.000000,31
12357,2011-11-06 16:07:00.000000,32
12408,2011-11-07 12:27:00.000000,32
12638,2011-11-06 13:11:00.000000,32
13097,2011-11-07 10:43:00.000000,32
13155,2011-11-06 15:41:00.000000,32
13523,2011-11-06 15:11:00.000000,32
13634,2011-11-06 13:40:00.000000,32
13759,2011-11-06 14:47:00.000000,32
13824,2011-11-07 12:41:00.000000,32
14039,2011-11-06 13:48:00.000000,32
14080,2011-11-07 11:09:00.000000,32
14174,2011-11-06 13:17:00.000000,32
14387,2011-11-07 12:29:00.000000,32
14517,2011-11-06 14:20:00.000000,32
15025,2011-11-06 15:20:00.000000,32
15427,2011-11-06 14:29:00.000000,32
15493,2011-11-07 12:04:00.000000,32
15513,2011-11-06 14:36:00.000000,32
15522,2011-11-07 11:26:00.000000,32
15526,2011-11-06 15:04:00.000000,32
15618,2011-11-07 08:34:00.000000,32
15696,2011-11-06 14:02:00.000000,32
15719,2011-11-07 12:29:00.000000,32
15785,2011-11-07 11:33:00.000000,32
15839,2011-11-06 13:54:00.000000,32
15870,2011-11-07 10:58:00.000000,32
16053,2011-11-07 11:21:00.000000,32
16357,2011-11-06 16:04:00.000000,32
16372,2011-11-06 13:08:00.000000,32
16488,2011-11-06 13:42:00.000000,32
16612,2011-11-07 07:38:00.000000,32
16771,2011-11-06 13:28:00.000000,32
17082,2011-11-06 15:17:00.000000,32
17107,2011-11-06 14:14:00.000000,32
17164,2011-11-07 09:14:00.000000,32
17430,2011-11-07 09:24:00.000000,32
17608,2011-11-06 13:06:00.000000,32
17623,2011-11-07 11:32:00.000000,32
17761,2011-11-07 10:23:00.000000,32
17831,2011-11-06 15:09:00.000000,32
18170,2011-11-06 14:35:00.000000,32
12645,2011-11-06 12:38:00.000000,33
12838,2011-11-06 12:20:00.000000,33
13365,2011-11-06 12:36:00.000000,33
13527,2011-11-06 12:04:00.000000,33
13532,2011-11-06 12:25:00.000000,33
13772,2011-11-06 11:43:00.000000,33
14404,2011-11-06 12:30:00.000000,33
14936,2011-11-06 10:30:00.000000,33
15017,2011-11-06 10:33:00.000000,33
15407,2011-11-06 11:55:00.000000,33
15952,2011-11-06 11:18:00.000000,33
16243,2011-11-06 12:32:00.000000,33
16445,2011-11-06 12:32:00.000000,33
16466,2011-11-06 11:35:00.000000,33
16676,2011-11-06 12:01:00.000000,33
12484,2011-11-04 15:18:00.000000,34
12577,2011-11-04 13:24:00.000000,34
12928,2011-11-04 14:24:00.000000,34
13938,2011-11-04 14:37:00.000000,34
14592,2011-11-04 16:35:00.000000,34
14971,2011-11-04 17:07:00.000000,34
15597,2011-11-04 13:26:00.000000,34
15707,2011-11-04 14:35:00.000000,34
16012,2011-11-04 13:25:00.000000,34
16318,2011-11-04 13:05:00.000000,34
16555,2011-11-04 14:31:00.000000,34
16887,2011-11-04 14:07:00.000000,34
17084,2011-11-04 14:54:00.000000,34
17233,2011-11-04 14:06:00.000000,34
17274,2011-11-04 13:16:00.000000,34
17703,2011-11-04 15:51:00.000000,34
12352,2011-11-03 14:37:00.000000,35
12397,2011-11-04 09:52:00.000000,35
12431,2011-11-04 11:55:00.000000,35
12544,2011-11-03 16:15:00.000000,35
12576,2011-11-04 10:11:00.000000,35
12944,2011-11-04 11:04:00.000000,35
13168,2011-11-03 12:56:00.000000,35
13324,2011-11-03 16:28:00.000000,35
13592,2011-11-04 09:49:00.000000,35
13721,2011-11-03 14:05:00.000000,35
14150,2011-11-04 10:05:00.000000,35
14636,2011-11-03 16:12:00.000000,35
14856,2011-11-03 14:53:00.000000,35
14913,2011-11-04 08:29:00.000000,35
15010,2011-11-04 12:42:00.000000,35
15252,2011-11-03 13:30:00.000000,35
15605,2011-11-03 14:17:00.000000,35
15612,2011-11-03 14:52:00.000000,35
15722,2011-11-04 11:43:00.000000,35
15809,2011-11-03 16:40:00.000000,35
16409,2011-11-03 16:45:00.000000,35
16602,2011-11-03 15:54:00.000000,35
16914,2011-11-03 15:27:00.000000,35
17076,2011-11-03 17:53:00.000000,35
17078,2011-11-03 19:17:00.000000,35
17193,2011-11-04 12:47:00.000000,35
17203,2011-11-04 12:27:00.000000,35
17351,2011-11-03 18:45:00.000000,35
17403,2011-11-03 15:18:00.000000,35
17634,2011-11-03 13:09:00.000000,35
17930,2011-11-04 10:23:00.000000,35
17979,2011-11-04 12:05:00.000000,35
18022,2011-11-04 12:45:00.000000,35
18035,2011-11-04 12:39:00.000000,35
18081,2011-11-03 16:30:00.000000,35
18205,2011-11-03 13:22:00.000000,35
12808,2011-11-03 10:05:00.000000,36
13271,2011-11-02 14:31:00.000000,36
13316,2011-11-02 13:40:00.000000,36
13636,2011-11-03 10:30:00.000000,36
13728,2011-11-03 10:49:00.000000,36
13904,2011-11-02 13:41:00.000000,36
14098,2011-11-03 10:13:00.000000,36
14528,2011-11-02 17:09:00.000000,36
14815,2011-11-03 11:36:00.000000,36
14974,2011-11-02 13:01:00.000000,36
15227,2011-11-03 11:59:00.000000,36
15551,2011-11-03 12:37:00.000000,36
15651,2011-11-03 08:41:00.000000,36
15998,2011-11-03 12:45:00.000000,36
16221,2011-11-03 11:43:00.000000,36
16337,2011-11-03 10:03:00.000000,36
16367,2011-11-02 13:13:00.000000,36
16706,2011-11-02 13:50:00.000000,36
16841,2011-11-03 11:51:00.000000,36
17442,2011-11-03 09:17:00.000000,36
17653,2011-11-03 12:46:00.000000,36
17800,2011-11-02 12:57:00.000000,36
17816,2011-11-03 11:34:00.000000,36
17947,2011-11-02 13:05:00.000000,36
17999,2011-11-02 15:56:00.000000,36
18104,2011-11-02 14:07:00.000000,36
18164,2011-11-02 12:56:00.000000,36
12594,2011-11-02 12:20:00.000000,37
12779,2011-11-02 11:43:00.000000,37
12830,2011-11-02 11:54:00.000000,37
13477,2011-11-02 12:04:00.000000,37
14383,2011-11-01 15:53:00.000000,37
15065,2011-11-02 09:45:00.000000,37
15275,2011-11-02 11:20:00.000000,37
15423,2011-11-01 14:01:00.000000,37
15576,2011-11-02 12:03:00.000000,37
15830,2011-11-02 10:40:00.000000,37
15847,2011-11-01 14:41:00.000000,37
16014,2011-11-02 12:04:00.000000,37
16043,2011-11-02 12:50:00.000000,37
16308,2011-11-02 11:24:00.000000,37
16729,2011-11-01 14:29:00.000000,37
16747,2011-11-02 11:37:00.000000,37
16884,2011-11-02 11:52:00.000000,37
16971,2011-11-01 15:06:00.000000,37
17696,2011-11-01 13:43:00.000000,37
17719,2011-11-02 10:36:00.000000,37
17965,2011-11-02 09:31:00.000000,37
17966,2011-11-02 10:26:00.000000,37
18105,2011-11-02 12:04:00.000000,37
18270,2011-11-01 13:57:00.000000,37
12491,2011-11-01 12:18:00.000000,38
12522,2011-10-31 15:30:00.000000,38
12588,2011-10-31 15:01:00.000000,38
12674,2011-11-01 12:12:00.000000,38
13292,2011-11-01 10:04:00.000000,38
13327,2011-11-01 10:21:00.000000,38
13461,2011-11-01 09:01:00.000000,38
13697,2011-11-01 09:14:00.000000,38
13726,2011-11-01 10:49:00.000000,38
13982,2011-10-31 16:24:00.000000,38
14167,2011-10-31 14:29:00.000000,38
14345,2011-11-01 09:51:00.000000,38
14485,2011-11-01 12:25:00.000000,38
14995,2011-11-01 11:39:00.000000,38
15018,2011-11-01 12:47:00.000000,38
15329,2011-10-31 15:36:00.000000,38
15974,2011-10-31 13:13:00.000000,38
16018,2011-10-31 14:13:00.000000,38
16029,2011-11-01 10:27:00.000000,38
16127,2011-10-31 13:58:00.000000,38
16825,2011-11-01 11:51:00.000000,38
16830,2011-11-01 11:35:00.000000,38
16960,2011-11-01 11:35:00.000000,38
16969,2011-10-31 13:12:00.000000,38
17166,2011-11-01 09:46:00.000000,38
17396,2011-10-31 14:12:00.000000,38
17733,2011-11-01 08:16:00.000000,38
18257,2011-10-31 14:48:00.000000,38
12552,2011-10-31 12:11:00.000000,39
12571,2011-10-31 10:19:00.000000,39
12581,2011-10-31 08:56:00.000000,39
12909,2011-10-31 12:43:00.000000,39
13103,2011-10-31 09:38:00.000000,39
13145,2011-10-31 12:45:00.000000,39
13186,2011-10-31 11:40:00.000000,39
13421,2011-10-30 14:21:00.000000,39
13544,2011-10-31 11:57:00.000000,39
13607,2011-10-30 16:17:00.000000,39
13617,2011-10-30 13:50:00.000000,39
13651,2011-10-31 12:11:00.000000,39
13813,2011-10-31 10:38:00.000000,39
14158,2011-10-30 15:08:00.000000,39
14295,2011-10-30 15:50:00.000000,39
14808,2011-10-31 12:21:00.000000,39
15360,2011-10-31 09:35:00.000000,39
15376,2011-10-30 15:04:00.000000,39
15385,2011-10-30 15:11:00.000000,39
15478,2011-10-30 14:19:00.000000,39
15521,2011-10-30 13:42:00.000000,39
15667,2011-10-31 10:56:00.000000,39
15669,2011-10-30 16:03:00.000000,39
15748,2011-10-30 12:51:00.000000,39
15752,2011-10-31 11:37:00.000000,39
16049,2011-10-30 13:19:00.000000,39
16190,2011-10-30 15:59:00.000000,39
16836,2011-10-31 10:05:00.000000,39
17213,2011-10-30 14:53:00.000000,39
17373,2011-10-30 15:28:00.000000,39
17447,2011-10-30 14:18:00.000000,39
17796,2011-10-30 15:38:00.000000,39
17951,2011-10-31 12:30:00.000000,39
18067,2011-10-30 15:58:00.000000,39
13278,2011-10-30 11:49:00.000000,40
13524,2011-10-30 12:34:00.000000,40
13566,2011-10-30 11:59:00.000000,40
14040,2011-10-30 12:42:00.000000,40
14077,2011-10-30 12:35:00.000000,40
14179,2011-10-30 12:07:00.000000,40
14582,2011-10-30 11:56:00.000000,40
14810,2011-10-30 11:19:00.000000,40
15059,2011-10-30 11:35:00.000000,40
15370,2011-10-30 10:58:00.000000,40
15708,2011-10-30 10:54:00.000000,40
15860,2011-10-30 11:25:00.000000,40
15865,2011-10-30 12:43:00.000000,40
16235,2011-10-30 10:56:00.000000,40
16601,2011-10-30 11:09:00.000000,40
17018,2011-10-30 11:42:00.000000,40
17255,2011-10-30 12:18:00.000000,40
17372,2011-10-30 11:37:00.000000,40
17609,2011-10-30 12:28:00.000000,40
12678,2011-10-28 13:04:00.000000,41
12895,2011-10-28 13:51:00.000000,41
13812,2011-10-28 14:27:00.000000,41
14221,2011-10-28 13:42:00.000000,41
16102,2011-10-28 13:19:00.000000,41
16554,2011-10-28 14:51:00.000000,41
17272,2011-10-28 16:37:00.000000,41
17418,2011-10-28 13:00:00.000000,41
17837,2011-10-28 16:13:00.000000,41
17839,2011-10-28 17:27:00.000000,41
12430,2011-10-27 15:09:00.000000,42
12432,2011-10-28 11:43:00.000000,42
13538,2011-10-27 16:34:00.000000,42
13654,2011-10-27 16:24:00.000000,42
13993,2011-10-28 09:06:00.000000,42
14004,2011-10-27 14:40:00.000000,42
14218,2011-10-28 10:00:00.000000,42
14232,2011-10-28 11:09:00.000000,42
14239,2011-10-27 14:40:00.000000,42
14357,2011-10-27 16:23:00.000000,42
14412,2011-10-28 10:45:00.000000,42
14498,2011-10-28 12:09:00.000000,42
14716,2011-10-27 17:29:00.000000,42
14738,2011-10-28 08:56:00.000000,42
15014,2011-10-27 20:07:00.000000,42
15096,2011-10-28 10:27:00.000000,42
15288,2011-10-27 16:58:00.000000,42
15622,2011-10-27 16:44:00.000000,42
16026,2011-10-27 13:53:00.000000,42
16150,2011-10-28 12:39:00.000000,42
16648,2011-10-28 08:58:00.000000,42
16680,2011-10-27 17:35:00.000000,42
16843,2011-10-28 09:06:00.000000,42
16847,2011-10-27 13:29:00.000000,42
17459,2011-10-27 13:25:00.000000,42
17545,2011-10-27 14:04:00.000000,42
17669,2011-10-28 08:53:00.000000,42
18261,2011-10-27 15:36:00.000000,42
18287,2011-10-28 09:29:00.000000,42
12448,2011-10-26 13:46:00.000000,43
12456,2011-10-26 14:41:00.000000,43
13107,2011-10-26 14:52:00.000000,43
13416,2011-10-27 08:56:00.000000,43
14379,2011-10-26 16:43:00.000000,43
14598,2011-10-26 13:19:00.000000,43
14690,2011-10-26 15:39:00.000000,43
14752,2011-10-27 11:55:00.000000,43
14842,2011-10-27 12:37:00.000000,43
15320,2011-10-26 13:27:00.000000,43
15659,2011-10-27 09:23:00.000000,43
15791,2011-10-27 10:14:00.000000,43
15821,2011-10-26 15:48:00.000000,43
15835,2011-10-26 15:47:00.000000,43
15990,2011-10-26 15:58:00.000000,43
16232,2011-10-27 12:16:00.000000,43
16345,2011-10-26 16:03:00.000000,43
16415,2011-10-26 13:35:00.000000,43
17175,2011-10-26 15:31:00.000000,43
17414,2011-10-27 12:13:00.000000,43
17684,2011-10-27 11:10:00.000000,43
17878,2011-10-27 11:24:00.000000,43
17895,2011-10-26 17:00:00.000000,43
18226,2011-10-26 13:36:00.000000,43
18276,2011-10-27 10:54:00.000000,43
12812,2011-10-26 09:54:00.000000,44
12879,2011-10-26 12:24:00.000000,44
13182,2011-10-25 13:46:00.000000,44
13340,2011-10-25 13:15:00.000000,44
13601,2011-10-25 17:31:00.000000,44
14315,2011-10-26 12:06:00.000000,44
14341,2011-10-25 15:48:00.000000,44
14754,2011-10-26 12:01:00.000000,44
15158,2011-10-25 13:53:00.000000,44
15240,2011-10-26 09:50:00.000000,44
15516,2011-10-26 10:51:00.000000,44
15630,2011-10-25 15:36:00.000000,44
15656,2011-10-25 14:56:00.000000,44
16056,2011-10-25 15:19:00.000000,44
16071,2011-10-26 11:14:00.000000,44
16110,2011-10-25 14:35:00.000000,44
16188,2011-10-26 12:19:00.000000,44
16208,2011-10-26 11:36:00.000000,44
16225,2011-10-26 08:30:00.000000,44
16258,2011-10-25 13:30:00.000000,44
16418,2011-10-26 12:39:00.000000,44
16750,2011-10-26 12:48:00.000000,44
17024,2011-10-25 13:47:00.000000,44
17470,2011-10-26 12:42:00.000000,44
17712,2011-10-26 12:28:00.000000,44
17917,2011-10-25 13:20:00.000000,44
17928,2011-10-25 13:52:00.000000,44
18045,2011-10-25 13:07:00.000000,44
18079,2011-10-25 15:27:00.000000,44
12398,2011-10-25 10:27:00.000000,45
13165,2011-10-24 15:05:00.000000,45
13176,2011-10-24 15:43:00.000000,45
13481,2011-10-25 09:07:00.000000,45
13652,2011-10-25 08:51:00.000000,45
14001,2011-10-25 10:31:00.000000,45
14139,2011-10-24 13:34:00.000000,45
14474,2011-10-24 13:26:00.000000,45
14997,2011-10-24 13:28:00.000000,45
15068,2011-10-24 14:47:00.000000,45
15142,2011-10-24 12:51:00.000000,45
15345,2011-10-25 11:28:00.000000,45
15786,2011-10-24 14:13:00.000000,45
15801,2011-10-24 13:52:00.000000,45
15806,2011-10-24 14:35:00.000000,45
15844,2011-10-24 15:19:00.000000,45
16023,2011-10-24 16:34:00.000000,45
16444,2011-10-24 13:50:00.000000,45
16708,2011-10-25 12:20:00.000000,45
16728,2011-10-24 14:36:00.000000,45
17004,2011-10-24 14:25:00.000000,45
17317,2011-10-24 17:19:00.000000,45
17344,2011-10-24 12:56:00.000000,45
17423,2011-10-24 13:36:00.000000,45
18147,2011-10-25 11:46:00.000000,45
18240,2011-10-24 13:06:00.000000,45
12546,2011-10-24 12:09:00.000000,46
13598,2011-10-23 14:28:00.000000,46
14019,2011-10-24 10:13:00.000000,46
14145,2011-10-24 12:10:00.000000,46
14312,2011-10-24 09:46:00.000000,46
14504,2011-10-23 16:00:00.000000,46
14731,2011-10-23 15:54:00.000000,46
14764,2011-10-24 11:54:00.000000,46
15215,2011-10-24 11:41:00.000000,46
15277,2011-10-24 10:08:00.000000,46
15592,2011-10-24 08:59:00.000000,46
16017,2011-10-23 12:56:00.000000,46
16019,2011-10-24 11:51:00.000000,46
16325,2011-10-24 08:48:00.000000,46
16491,2011-10-24 10:18:00.000000,46
16686,2011-10-23 13:49:00.000000,46
17111,2011-10-23 15:59:00.000000,46
17186,2011-10-24 10:20:00.000000,46
17836,2011-10-23 16:13:00.000000,46
14800,2011-10-23 12:46:00.000000,47
15000,2011-10-23 11:42:00.000000,47
16007,2011-10-23 11:05:00.000000,47
16768,2011-10-23 10:38:00.000000,47
13157,2011-10-21 13:50:00.000000,48
13974,2011-10-21 14:41:00.000000,48
14233,2011-10-21 15:54:00.000000,48
15677,2011-10-21 15:36:00.000000,48
15740,2011-10-21 14:29:00.000000,48
15819,2011-10-21 14:50:00.000000,48
17361,2011-10-21 15:43:00.000000,48
17940,2011-10-21 13:27:00.000000,48
12403,2011-10-21 10:51:00.000000,49
12407,2011-10-21 10:11:00.000000,49
12556,2011-10-20 13:06:00.000000,49
13366,2011-10-20 13:37:00.000000,49
13573,2011-10-20 14:33:00.000000,49
13725,2011-10-21 10:03:00.000000,49
13761,2011-10-20 14:01:00.000000,49
13897,2011-10-20 14:30:00.000000,49
13917,2011-10-21 09:56:00.000000,49
13918,2011-10-21 12:25:00.000000,49
14427,2011-10-20 14:23:00.000000,49
14484,2011-10-20 14:11:00.000000,49
14585,2011-10-20 14:33:00.000000,49
14967,2011-10-21 11:06:00.000000,49
15121,2011-10-20 14:51:00.000000,49
15129,2011-10-20 14:40:00.000000,49
15286,2011-10-21 11:08:00.000000,49
15469,2011-10-20 16:21:00.000000,49
15565,2011-10-20 14:33:00.000000,49
15587,2011-10-20 13:37:00.000000,49
15807,2011-10-20 14:10:00.000000,49
15836,2011-10-20 17:13:00.000000,49
16099,2011-10-20 13:13:00.000000,49
16153,2011-10-21 10:50:00.000000,49
16177,2011-10-20 12:57:00.000000,49
16497,2011-10-21 10:55:00.000000,49
16846,2011-10-20 13:55:00.000000,49
16918,2011-10-21 12:50:00.000000,49
17092,2011-10-20 19:51:00.000000,49
17125,2011-10-20 14:41:00.000000,49
17420,2011-10-20 14:52:00.000000,49
17571,2011-10-20 15:57:00.000000,49
17672,2011-10-20 14:18:00.000000,49
17832,2011-10-21 11:43:00.000000,49
12370,2011-10-19 14:51:00.000000,50
12596,2011-10-19 13:02:00.000000,50
13245,2011-10-20 11:40:00.000000,50
13669,2011-10-20 09:32:00.000000,50
14261,2011-10-20 10:04:00.000000,50
14273,2011-10-19 13:20:00.000000,50
14306,2011-10-19 13:23:00.000000,50
14495,2011-10-20 12:28:00.000000,50
14631,2011-10-20 11:17:00.000000,50
14638,2011-10-20 10:10:00.000000,50
14776,2011-10-19 15:34:00.000000,50
14799,2011-10-19 16:16:00.000000,50
14923,2011-10-20 11:51:00.000000,50
15006,2011-10-19 15:08:00.000000,50
15296,2011-10-20 11:47:00.000000,50
15301,2011-10-20 09:57:00.000000,50
15468,2011-10-19 13:49:00.000000,50
15664,2011-10-20 10:57:00.000000,50
15754,2011-10-19 14:40:00.000000,50
15803,2011-10-19 14:56:00.000000,50
16170,2011-10-20 08:21:00.000000,50
16260,2011-10-20 09:40:00.000000,50
16593,2011-10-20 12:41:00.000000,50
16826,2011-10-19 14:05:00.000000,50
17007,2011-10-20 10:47:00.000000,50
17354,2011-10-20 10:34:00.000000,50
17764,2011-10-20 11:03:00.000000,50
17824,2011-10-19 14:14:00.000000,50
18149,2011-10-20 12:04:00.000000,50
18252,2011-10-20 12:43:00.000000,50
12360,2011-10-18 15:22:00.000000,51
12611,2011-10-18 13:12:00.000000,51
12759,2011-10-18 14:49:00.000000,51
12863,2011-10-18 14:15:00.000000,51
13032,2011-10-18 15:54:00.000000,51
13491,2011-10-19 08:32:00.000000,51
13637,2011-10-18 13:32:00.000000,51
13805,2011-10-18 14:50:00.000000,51
13849,2011-10-19 10:59:00.000000,51
14107,2011-10-19 12:12:00.000000,51
14229,2011-10-19 10:03:00.000000,51
14381,2011-10-18 17:10:00.000000,51
14639,2011-10-18 15:06:00.000000,51
14861,2011-10-18 12:54:00.000000,51
15140,2011-10-18 14:07:00.000000,51
15220,2011-10-19 12:39:00.000000,51
15604,2011-10-18 14:47:00.000000,51
15610,2011-10-19 10:36:00.000000,51
15853,2011-10-19 10:38:00.000000,51
16123,2011-10-19 09:18:00.000000,51
