customer_id,total_spent,num_orders,avg_order_value
12530,3381.26,9,375.7
17723,3378.4,7,482.63
13979,3373.63,7,481.95
13135,3371.45,2,1685.73
16271,3367.82,8,420.98
14898,3365.95,14,240.43
13707,3365.86,5,673.17
13285,3364.59,6,560.77
15538,3358.4,6,559.73
18219,3352.7,17,197.22
13246,3351.75,11,304.7
16818,3349.57,11,304.51
12371,3347.38,4,836.85
17183,3347.31,6,557.89
15265,3345.64,4,836.41
14608,3342.94,10,334.29
12424,3340.03,4,835.01
16351,3330.03,13,256.16
15065,3326.86,5,665.37
12865,3323.47,4,830.87
12631,3321.57,6,553.6
13431,3316.24,8,414.53
12623,3315.84,7,473.69
13824,3314.76,12,276.23
13131,3313.77,7,473.4
14217,3298.59,23,143.42
13611,3297.93,10,329.79
12589,3294.91,6,549.15
13031,3292.84,5,658.57
17768,3292.73,7,470.39
16539,3289.66,10,328.97
13650,3288.0,10,328.8
15632,3285.31,8,410.66
14285,3284.42,8,410.55
12872,3283.96,12,273.66
18188,3280.59,6,546.77
15978,3279.42,3,1093.14
17774,3272.83,9,363.65
13291,3270.79,11,297.34
16067,3269.11,3,1089.7
12377,3266.32,4,816.58
13214,3264.23,7,466.32
14064,3260.24,15,217.35
14451,3258.68,12,271.56
17924,3257.7,8,407.21
15057,3255.96,5,651.19
14215,3250.33,9,361.15
15380,3248.96,11,295.36
12770,3246.45,2,1623.23
16612,3245.43,9,360.6
15140,3243.69,8,405.46
17353,3242.0,4,810.5
15356,3239.57,13,249.2
12468,3238.74,5,647.75
15625,3236.4,9,359.6
12963,3235.79,12,269.65
16101,3229.16,4,807.29
14669,3216.78,7,459.54
14507,3216.74,11,292.43
12645,3215.3,8,401.91
12951,3213.72,15,214.25
16918,3206.54,16,200.41
16107,3204.16,7,457.74
17147,3199.95,9,355.55
14315,3197.82,8,399.73
15027,3195.6,10,319.56
12597,3195.22,4,798.81
13868,3192.54,2,1596.27
13397,3191.87,10,319.19
16515,3179.06,10,317.91
17621,3175.12,6,529.19
16837,3170.98,11,288.27
17640,3168.94,6,528.16
16365,3167.34,15,211.16
16041,3166.4,3,1055.47
13804,3161.12,9,351.24
12976,3156.38,8,394.55
16584,3156.17,5,631.23
13268,3152.71,10,315.27
12569,3152.69,32,98.52
14306,3151.4,6,525.23
15614,3147.36,4,786.84
15916,3145.24,13,241.94
17702,3144.04,6,524.01
15095,3141.64,10,314.16
14897,3140.54,8,392.57
15602,3137.96,16,196.12
17354,3133.96,4,783.49
13786,3127.99,6,521.33
14963,3123.57,12,260.3
15199,3122.4,10,312.24
17145,3120.91,4,780.23
13685,3119.44,7,445.63
13052,3118.48,7,445.5
13692,3114.4,5,622.88
14978,3112.19,10,311.22
15983,3110.37,8,388.8
16678,3109.99,12,259.17
13742,3107.87,12,258.99
12909,3103.19,8,387.9
13538,3103.13,12,258.59
15031,3102.94,14,221.64
15491,3100.09,6,516.68
13772,3100.02,8,387.5
16933,3099.3,9,344.37
13464,3097.64,6,516.27
12937,3097.61,9,344.18
15105,3094.91,9,343.88
14312,3090.29,11,280.94
12619,3085.7,9,342.86
15373,3084.54,17,181.44
12511,3084.02,1,3084.02
17929,3082.1,12,256.84
17090,3080.18,13,236.94
14700,3076.06,5,615.21
14044,3073.95,10,307.4
12469,3070.54,2,1535.27
13631,3070.42,11,279.13
14038,3069.88,5,613.98
13196,3068.84,7,438.41
16400,3059.85,9,339.98
16059,3053.57,12,254.46
16007,3053.06,7,436.15
15241,3050.16,11,277.29
16560,3048.38,8,381.05
14916,3042.95,8,380.37
13647,3041.68,8,380.21
12510,3039.03,7,434.15
15754,3037.61,9,337.51
14673,3037.32,7,433.9
13557,3032.26,13,233.25
12609,3021.86,9,335.76
12849,3015.98,6,502.66
13485,3015.22,11,274.11
13848,3015.0,8,376.88
14456,3014.32,9,334.92
12754,3010.74,3,1003.58
16718,3006.08,5,601.22
14621,3000.57,9,333.4
13635,2999.16,4,749.79
15810,2999.04,8,374.88
15182,2998.95,11,272.63
14161,2996.93,7,428.13
12502,2995.87,5,599.17
14590,2993.37,20,149.67
15687,2993.1,9,332.57
14344,2993.05,20,149.65
15681,2989.7,14,213.55
18241,2986.99,21,142.24
14226,2985.13,6,497.52
16012,2978.59,5,595.72
17655,2976.38,9,330.71
15611,2976.28,24,124.01
12838,2975.91,10,297.59
12854,2970.97,7,424.42
16120,2967.51,6,494.59
15967,2966.0,12,247.17
17692,2960.44,12,246.7
14506,2960.25,7,422.89
15329,2958.83,11,268.98
16416,2957.88,9,328.65
13012,2957.83,11,268.89
13110,2957.47,12,246.46
16736,2956.56,5,591.31
14867,2952.06,16,184.5
13253,2951.11,4,737.78
12877,2942.14,20,147.11
15757,2940.36,6,490.06
17588,2939.55,7,419.94
14544,2938.53,3,979.51
12967,2938.52,3,979.51
15312,2930.19,12,244.18
13890,2927.38,14,209.1
12906,2919.81,5,583.96
16358,2919.65,5,583.93
15392,2911.62,7,415.95
13784,2910.23,14,207.87
14524,2909.86,13,223.84
13764,2908.67,6,484.78
14233,2904.27,7,414.9
14293,2903.01,9,322.56
17032,2896.69,5,579.34
17242,2889.28,5,577.86
16383,2887.99,7,412.57
13501,2885.11,3,961.7
16633,2883.1,6,480.52
14251,2879.7,5,575.94
18170,2878.0,9,319.78
14005,2874.72,5,574.94
16467,2869.16,7,409.88
16711,2868.48,9,318.72
16229,2867.86,6,477.98
17961,2866.74,100,28.67
14758,2864.97,7,409.28
16755,2864.68,7,409.24
16062,2863.45,8,357.93
14875,2862.4,3,954.13
13963,2860.57,17,168.27
16979,2859.74,9,317.75
16225,2859.31,15,190.62
15043,2855.32,6,475.89
13728,2855.17,16,178.45
14935,2849.83,2,1424.92
16554,2841.72,8,355.22
14711,2839.62,11,258.15
14842,2824.69,4,706.17
16775,2820.84,16,176.3
15563,2820.46,6,470.08
17228,2820.03,13,216.93
13477,2819.17,11,256.29
13032,2815.96,9,312.88
17386,2812.77,7,401.82
16871,2812.34,6,468.72
15797,2806.08,5,561.22
13799,2803.57,9,311.51
13205,2803.2,1,2803.2
12826,2800.75,12,233.4
13330,2796.1,6,466.02
14903,2795.33,5,559.07
14035,2794.75,9,310.53
15353,2794.47,7,399.21
12863,2792.55,6,465.43
16764,2790.95,13,214.69
15073,2788.02,8,348.5
17530,2787.1,12,232.26
17552,2786.77,12,232.23
13719,2782.1,11,252.92
14121,2780.15,4,695.04
17790,2779.41,20,138.97
14869,2778.14,6,463.02
16104,2774.46,9,308.27
17031,2773.85,6,462.31
15235,2772.76,16,173.3
15965,2771.94,13,213.23
13695,2770.73,16,173.17
15993,2768.97,7,395.57
18210,2768.83,7,395.55
15817,2766.4,3,922.13
16407,2761.65,14,197.26
17115,2761.49,7,394.5
17368,2758.29,14,197.02
16335,2753.52,7,393.36
17870,2753.29,13,211.79
13736,2752.47,7,393.21
17490,2750.5,9,305.61
14665,2749.65,7,392.81
12982,2744.81,8,343.1
15841,2742.41,9,304.71
13077,2740.65,11,249.15
17241,2736.64,12,228.05
15389,2733.8,5,546.76
12986,2729.84,10,272.98
15596,2727.72,9,303.08
12391,2724.84,6,454.14
14404,2724.13,13,209.55
16190,2723.55,8,340.44
14125,2720.63,3,906.88
14808,2718.6,8,339.82
15985,2715.28,7,387.9
16232,2712.97,7,387.57
16359,2697.75,16,168.61
18173,2696.36,5,539.27
17884,2693.47,20,134.67
12820,2689.52,11,244.5
16086,2687.73,10,268.77
14748,2681.9,10,268.19
17388,2675.37,11,243.22
16434,2673.69,12,222.81
12374,2669.22,3,889.74
17720,2666.91,10,266.69
15910,2661.17,15,177.41
18283,2658.95,22,120.86
13473,2657.76,8,332.22
15671,2657.13,7,379.59
16369,2654.48,7,379.21
15157,2654.11,5,530.82
17744,2649.14,7,378.45
13203,2648.25,10,264.83
16618,2647.59,5,529.52
13819,2642.35,6,440.39
15814,2634.44,6,439.07
14410,2630.9,11,239.17
16276,2629.39,3,876.46
17470,2626.47,11,238.77
13422,2626.3,1,2626.3
12635,2624.41,4,656.1
13644,2624.26,4,656.07
12671,2622.48,1,2622.48
15142,2619.92,6,436.65
13211,2618.77,10,261.88
14262,2618.23,8,327.28
14195,2615.6,6,435.93
14431,2614.2,4,653.55
14397,2612.96,19,137.52
14564,2605.62,2,1302.81
14756,2603.76,3,867.92
15660,2603.69,15,173.58
17317,2600.34,3,866.78
15826,2598.28,4,649.57
13700,2596.97,13,199.77
14163,2594.62,5,518.92
14229,2594.04,7,370.58
17043,2593.65,8,324.21
14129,2591.34,9,287.93
14147,2590.2,9,287.8
12473,2585.73,3,861.91
15062,2585.62,8,323.2
12456,2581.04,3,860.35
16499,2578.34,8,322.29
16206,2577.12,13,198.24
12685,2575.08,6,429.18
17095,2572.25,7,367.46
17002,2571.55,7,367.36
15434,2567.06,11,233.37
16817,2560.7,13,196.98
12806,2558.96,2,1279.48
17284,2558.6,7,365.51
13192,2558.58,6,426.43
16036,2556.84,4,639.21
13862,2556.09,9,284.01
12457,2555.91,7,365.13
15033,2553.88,10,255.39
16115,2553.8,12,212.82
14745,2551.41,12,212.62
18179,2547.55,8,318.44
17465,2542.79,7,363.26
14548,2541.29,9,282.37
17463,2535.26,7,362.18
13623,2533.06,10,253.31
15906,2530.19,10,253.02
14659,2529.93,9,281.1
16889,2526.65,6,421.11
14790,2526.62,10,252.66
13344,2511.69,3,837.23
15862,2507.14,13,192.86
17101,2507.05,7,358.15
17550,2506.64,9,278.52
12978,2502.82,5,500.56
16202,2501.99,9,278.0
13471,2501.84,4,625.46
15021,2500.59,12,208.38
15747,2499.81,9,277.76
16987,2499.45,11,227.22
17594,2497.88,4,624.47
15932,2495.87,8,311.98
13414,2494.14,6,415.69
14541,2491.38,14,177.96
17262,2488.76,11,226.25
15227,2488.49,9,276.5
15117,2485.97,8,310.75
15716,2482.74,11,225.7
13507,2479.16,4,619.79
13588,2478.95,9,275.44
13134,2475.23,6,412.54
14696,2473.28,8,309.16
13762,2472.48,5,494.5
14421,2469.37,6,411.56
17288,2468.43,11,224.4
17164,2467.35,7,352.48
12438,2466.85,2,1233.43
17131,2463.17,5,492.63
12924,2461.45,12,205.12
14256,2460.79,5,492.16
17629,2455.52,10,245.55
13151,2454.71,3,818.24
17676,2448.64,10,244.86
17320,2444.85,6,407.48
15111,2442.37,5,488.47
18171,2437.31,9,270.81
15623,2437.05,8,304.63
17505,2435.48,5,487.1
13085,2433.28,8,304.16
17348,2430.99,9,270.11
15077,2428.08,2,1214.04
13949,2427.32,6,404.55
14502,2426.79,11,220.62
12733,2424.02,4,606.01
15215,2422.43,7,346.06
12739,2421.23,2,1210.62
15089,2420.84,6,403.47
15489,2419.61,8,302.45
16040,2416.9,7,345.27
13878,2416.9,4,604.23
16470,2416.85,11,219.71
13118,2415.41,9,268.38
14205,2414.2,9,268.24
16833,2409.04,6,401.51
16163,2407.98,6,401.33
12412,2404.93,6,400.82
15341,2402.72,2,1201.36
15793,2399.57,8,299.95
12393,2399.45,6,399.91
14414,2399.33,8,299.92
16147,2398.91,5,479.78
17921,2394.36,10,239.44
16812,2392.0,4,598.0
13173,2389.82,11,217.26
17444,2389.1,2,1194.55
15366,2389.08,7,341.3
13813,2387.47,8,298.43
16105,2386.19,5,477.24
16638,2380.13,15,158.68
17827,2376.17,6,396.03
17434,2373.82,7,339.12
17623,2365.77,7,337.97
16005,2365.07,10,236.51
14496,2363.89,7,337.7
16676,2361.9,6,393.65
15860,2358.8,17,138.75
17634,2358.59,9,262.07
17969,2354.29,20,117.71
14810,2354.03,13,181.08
14295,2352.91,4,588.23
16083,2351.42,4,587.86
12520,2346.26,5,469.25
13338,2345.62,4,586.41
15015,2344.47,13,180.34
17591,2339.32,8,292.42
16742,2334.97,13,179.61
12676,2333.09,10,233.31
13614,2332.74,6,388.79
16496,2330.77,6,388.46
15549,2330.41,8,291.3
17313,2328.84,1,2328.84
16085,2324.71,12,193.73
17004,2324.36,4,581.09
14938,2322.43,2,1161.22
13055,2321.11,4,580.28
13908,2319.55,4,579.89
16628,2318.1,7,331.16
12948,2317.43,9,257.49
14346,2315.75,5,463.15
17193,2310.04,9,256.67
17282,2308.54,5,461.71
13704,2308.06,9,256.45
17113,2305.59,6,384.27
15946,2304.18,3,768.06
17894,2304.16,18,128.01
14555,2304.03,6,384.0
18095,2303.09,5,460.62
12517,2301.6,4,575.4
12423,2301.39,10,230.14
16077,2300.4,1,2300.4
16531,2298.33,11,208.94
13371,2297.66,2,1148.83
13280,2293.33,7,327.62
13059,2291.77,10,229.18
17047,2289.23,6,381.54
12516,2288.62,4,572.16
17018,2287.7,6,381.28
16485,2287.19,5,457.44
14481,2284.69,5,456.94
18051,2282.28,7,326.04
13655,2280.51,6,380.08
14554,2279.49,4,569.87
13994,2274.14,6,379.02
15638,2265.2,6,377.53
17994,2264.03,11,205.82
15734,2263.3,4,565.83
13652,2262.05,5,452.41
13814,2257.32,3,752.44
13117,2255.66,18,125.31
12584,2254.15,9,250.46
16350,2253.89,9,250.43
17414,2249.52,6,374.92
14432,2248.5,6,374.75
12701,2248.41,6,374.74
14644,2247.72,7,321.1
16177,2247.31,8,280.91
16174,2246.75,7,320.96
16883,2246.06,19,118.21
13627,2245.9,7,320.84
16042,2245.32,8,280.67
13407,2244.7,3,748.23
16823,2243.09,7,320.44
15865,2241.42,5,448.28
15629,2240.9,4,560.23
14462,2237.81,12,186.48
16551,2237.12,7,319.59
17180,2236.77,11,203.34
17075,2236.63,10,223.66
16108,2235.92,4,558.98
16076,2234.73,10,223.47
13662,2233.61,11,203.06
18215,2232.49,5,446.5
14449,2230.96,8,278.87
13365,2225.37,2,1112.69
14321,2218.06,7,316.87
17648,2216.37,5,443.27
18177,2216.32,9,246.26
13478,2215.78,5,443.16
12397,2214.9,2,1107.45
13455,2212.99,6,368.83
13320,2211.6,6,368.6
15550,2211.05,12,184.25
15476,2209.98,4,552.5
14177,2209.69,13,169.98
13094,2209.44,13,169.96
14834,2206.16,7,315.17
14467,2203.24,12,183.6
13410,2201.96,9,244.66
14006,2196.67,7,313.81
15100,2193.9,7,313.41
16317,2192.51,5,438.5
15934,2190.66,2,1095.33
14212,2190.14,2,1095.07
12802,2186.42,5,437.28
14597,2184.63,6,364.11
15864,2180.76,7,311.54
17324,2171.07,12,180.92
12856,2170.78,6,361.8
17905,2168.37,13,166.8
17732,2166.42,8,270.8
14595,2164.45,8,270.56
15944,2164.24,4,541.06
14573,2163.12,13,166.39
17460,2157.97,16,134.87
16379,2157.4,4,539.35
13643,2156.77,10,215.68
15426,2156.35,9,239.59
16966,2154.97,7,307.85
17822,2154.08,5,430.82
16600,2153.41,13,165.65
13224,2152.95,2,1076.48
16275,2151.11,3,717.04
14216,2150.04,5,430.01
16716,2149.68,3,716.56
17272,2148.63,4,537.16
16520,2148.38,6,358.06
16004,2146.39,5,429.28
13152,2146.38,7,306.63
16134,2145.34,5,429.07
18009,2144.23,8,268.03
14407,2142.73,5,428.55
13092,2140.28,12,178.36
17029,2137.3,7,305.33
17305,2135.46,1,2135.46
16493,2132.09,7,304.58
18116,2130.89,13,163.91
13517,2128.42,3,709.47
14634,2124.46,4,531.12
16807,2123.88,6,353.98
16996,2123.61,9,235.96
14472,2118.72,9,235.41
14360,2118.03,4,529.51
15658,2117.27,8,264.66
14691,2114.33,5,422.87
16201,2112.12,5,422.42
16054,2111.88,4,527.97
12997,2110.91,8,263.86
14399,2108.21,8,263.53
13755,2108.06,9,234.23
15252,2103.41,5,420.68
14276,2102.68,7,300.38
13610,2102.46,14,150.18
14499,2101.79,7,300.26
15815,2100.6,5,420.12
12975,2100.09,6,350.02
17159,2099.59,5,419.92
17742,2098.48,11,190.77
12649,2096.65,8,262.08
13753,2094.57,4,523.64
13591,2093.94,7,299.13
14469,2093.46,4,523.37
13265,2092.66,5,418.53
15456,2091.52,10,209.15
15151,2085.61,2,1042.81
17705,2083.9,11,189.45
12724,2083.52,7,297.65
16016,2083.4,11,189.4
16934,2083.14,6,347.19
14443,2082.97,5,416.59
18026,2074.07,2,1037.04
12684,2073.63,6,345.6
17048,2071.68,7,295.95
17585,2064.71,7,294.96
13748,2064.35,9,229.37
16726,2063.88,7,294.84
12576,2062.72,8,257.84
12586,2062.67,4,515.67
16795,2062.41,3,687.47
15221,2062.2,4,515.55
13476,2061.47,5,412.29
18258,2059.67,6,343.28
17633,2057.39,7,293.91
15253,2055.09,8,256.89
14188,2054.36,6,342.39
17897,2053.04,9,228.12
16176,2052.69,4,513.17
16794,2050.68,15,136.71
17086,2050.08,6,341.68
13874,2049.15,7,292.74
16027,2048.36,15,136.56
14232,2048.07,5,409.61
17666,2047.8,5,409.56
13663,2047.51,5,409.5
14000,2046.34,5,409.27
15473,2046.0,8,255.75
12868,2043.76,8,255.47
16235,2043.71,8,255.46
17289,2041.8,9,226.87
14988,2038.65,7,291.24
16214,2038.25,4,509.56
16331,2037.7,6,339.62
13630,2031.78,7,290.25
14225,2031.07,4,507.77
15272,2030.95,6,338.49
15506,2030.33,6,338.39
15164,2028.11,9,225.35
15384,2027.79,4,506.95
12873,2027.3,3,675.77
12599,2026.72,13,155.9
13989,2026.06,5,405.21
14631,2025.69,6,337.62
14651,2025.52,9,225.06
12501,2025.39,1,2025.39
12418,2021.2,4,505.3
13696,2020.4,3,673.47
16221,2018.47,9,224.27
16197,2016.71,9,224.08
17152,2016.5,4,504.13
14623,2012.3,10,201.23
13693,2011.82,9,223.54
17671,2009.16,5,401.83
17126,2008.93,9,223.21
13888,2001.59,7,285.94
16698,1998.0,2,999.0
14628,1998.0,5,399.6
15990,1997.75,7,285.39
16332,1997.49,11,181.59
14152,1997.34,7,285.33
15481,1993.34,1,1993.34
14301,1992.18,4,498.05
16065,1992.13,8,249.02
13889,1991.23,6,331.87
17088,1991.01,4,497.75
16960,1988.93,8,248.62
16529,1986.8,4,496.7
14967,1982.61,6,330.44
13725,1980.56,8,247.57
17158,1980.0,5,396.0
15030,1979.91,8,247.49
15795,1979.87,8,247.48
17337,1979.61,4,494.9
18204,1975.35,3,658.45
15531,1972.39,2,986.2
17797,1971.87,8,246.48
14905,1971.39,8,246.42
14477,1969.6,7,281.37
14396,1969.38,7,281.34
16032,1965.72,6,327.62
17351,1964.38,12,163.7
17966,1963.92,10,196.39
17997,1962.46,8,245.31
15789,1962.01,6,327.0
16290,1957.7,4,489.43
17039,1954.99,1,1954.99
18016,1954.56,7,279.22
14794,1953.9,10,195.39
17554,1952.45,5,390.49
13761,1952.17,6,325.36
13208,1951.82,8,243.98
16993,1950.95,2,975.48
14014,1948.21,3,649.4
15620,1942.36,4,485.59
15425,1941.12,4,485.28
15478,1940.98,3,646.99
16619,1938.33,4,484.58
14418,1937.25,3,645.75
15561,1934.39,8,241.8
16859,1932.41,7,276.06
15803,1929.66,4,482.42
17236,1929.26,12,160.77
13029,1927.3,5,385.46
16788,1927.28,5,385.46
14492,1921.91,7,274.56
16681,1921.84,7,274.55
15885,1921.82,13,147.83
18220,1921.76,6,320.29
14901,1919.0,12,159.92
12560,1918.01,2,959.01
12842,1917.99,4,479.5
14332,1917.41,5,383.48
16650,1916.11,7,273.73
16555,1915.68,6,319.28
12725,1906.76,3,635.59
17046,1906.07,5,381.21
16942,1904.99,9,211.67
14250,1904.05,3,634.68
12644,1900.49,4,475.12
14127,1900.08,6,316.68
14710,1899.79,13,146.14
14389,1898.01,5,379.6
14730,1897.57,8,237.2
17560,1895.8,8,236.98
14327,1894.93,6,315.82
15248,1893.93,3,631.31
13984,1893.8,12,157.82
17350,1893.7,7,270.53
16631,1892.52,7,270.36
13276,1891.91,5,378.38
15381,1890.57,5,378.11
16172,1884.55,8,235.57
14403,1880.51,6,313.42
16660,1879.55,7,268.51
18151,1879.44,6,313.24
17227,1878.93,12,156.58
15197,1877.51,6,312.92
13946,1876.23,6,312.71
17609,1875.36,11,170.49
16426,1863.76,10,186.38
14887,1862.0,1,1862.0
14305,1858.96,3,619.65
12687,1858.91,1,1858.91
14130,1858.77,4,464.69
16043,1856.59,8,232.07
15081,1854.57,12,154.55
16049,1852.15,6,308.69
16917,1851.88,2,925.94
14912,1849.58,5,369.92
12674,1844.6,4,461.15
18180,1843.75,6,307.29
12950,1843.0,3,614.33
15201,1842.95,7,263.28
12399,1842.3,7,263.19
16102,1842.14,3,614.05
14224,1841.71,9,204.63
12518,1840.89,5,368.18
13168,1840.73,5,368.15
17919,1840.32,2,920.16
15822,1840.06,6,306.68
14870,1838.95,6,306.49
13924,1838.85,6,306.48
17015,1838.61,3,612.87
16175,1836.44,7,262.35
15402,1830.12,6,305.02
16152,1829.04,1,1829.04
16825,1826.89,5,365.38
17244,1826.04,5,365.21
14896,1826.0,8,228.25
15678,1825.94,3,608.65
13884,1825.03,10,182.5
17642,1824.49,5,364.9
12585,1824.1,2,912.05
16169,1822.97,4,455.74
14738,1821.9,9,202.43
15339,1821.02,7,260.15
12582,1820.4,4,455.1
14553,1818.6,9,202.07
16233,1818.31,9,202.03
17787,1817.54,4,454.39
15807,1817.52,5,363.5
16205,1813.51,7,259.07
16880,1813.21,8,226.65
14915,1811.25,11,164.66
16474,1810.49,7,258.64
14893,1809.61,3,603.2
14715,1809.55,8,226.19
15530,1808.68,5,361.74
17888,1807.44,25,72.3
15133,1806.9,5,361.38
13561,1803.4,11,163.95
18161,1803.1,6,300.52
16797,1802.02,5,360.4
14723,1801.36,11,163.76
16249,1800.07,5,360.01
18235,1796.48,3,598.83
18236,1795.35,12,149.61
17165,1794.32,6,299.05
14708,1793.22,5,358.64
13711,1792.26,9,199.14
13375,1792.23,2,896.12
18122,1791.84,6,298.64
17603,1788.38,4,447.1
13782,1786.08,13,137.39
15608,1785.98,5,357.2
16611,1785.13,6,297.52
15452,1785.11,6,297.52
15128,1783.68,5,356.74
16110,1781.59,4,445.4
18214,1780.34,4,445.09
15220,1778.96,6,296.49
16770,1778.93,9,197.66
13503,1778.04,5,355.61
12908,1776.0,5,355.2
13920,1774.68,4,443.67
16124,1772.49,4,443.12
15594,1771.78,5,354.36
12531,1771.2,2,885.6
14850,1770.96,7,252.99
14933,1770.0,4,442.5
15972,1769.33,5,353.87
15736,1767.12,2,883.56
13456,1766.72,6,294.45
16751,1764.72,1,1764.72
16692,1764.7,4,441.18
13717,1763.3,8,220.41
15777,1762.61,7,251.8
13648,1759.07,8,219.88
16620,1758.93,6,293.16
16511,1758.49,6,293.08
16266,1757.95,14,125.57
16595,1757.75,5,351.55
16510,1757.25,6,292.88
14522,1748.42,8,218.55
16639,1747.98,4,437.0
13808,1747.66,5,349.53
12610,1747.54,4,436.89
17695,1746.04,5,349.21
16380,1743.15,1,1743.15
16348,1742.08,8,217.76
15605,1741.95,9,193.55
12425,1741.41,2,870.7
12704,1740.84,8,217.61
16087,1739.92,5,347.98
17974,1739.09,6,289.85
14584,1738.16,8,217.27
17268,1733.89,11,157.63
13026,1733.08,9,192.56
14400,1732.47,3,577.49
12352,1729.54,9,192.17
17432,1728.99,9,192.11
16891,1727.94,11,157.09
14387,1727.6,3,575.87
16809,1727.43,9,191.94
15730,1726.58,5,345.32
14304,1725.01,3,575.0
14075,1724.87,5,344.97
17190,1724.73,7,246.39
12592,1723.64,4,430.91
17451,1721.4,7,245.91
16119,1720.81,8,215.1
14704,1720.58,9,191.18
15267,1717.36,5,343.47
13705,1717.19,7,245.31
14021,1716.58,7,245.23
17135,1716.38,10,171.64
17162,1715.46,10,171.55
14692,1715.14,12,142.93
14741,1713.09,7,244.73
18239,1712.26,6,285.38
14447,1711.73,6,285.29
13665,1711.66,3,570.55
16374,1709.55,5,341.91
13104,1709.1,9,189.9
17731,1708.99,6,284.83
15607,1708.97,9,189.89
15947,1708.24,1,1708.24
16902,1706.88,1,1706.88
13309,1706.37,6,284.39
16398,1705.8,2,852.9
14859,1705.64,5,341.13
12762,1702.52,2,851.26
15326,1700.52,5,340.1
16768,1698.57,9,188.73
12932,1698.56,8,212.32
17813,1698.07,5,339.61
17694,1695.97,3,565.32
16899,1695.77,8,211.97
16010,1694.86,11,154.08
17750,1694.16,9,188.24
12764,1693.88,1,1693.88
14245,1693.45,2,846.72
16671,1692.27,3,564.09
13838,1690.07,10,169.01
13294,1689.53,3,563.18
16725,1686.81,13,129.75
13516,1685.26,4,421.32
13566,1684.75,5,336.95
15911,1683.79,8,210.47
15976,1680.31,6,280.05
14643,1679.89,5,335.98
15551,1679.81,7,239.97
13800,1679.56,3,559.85
12870,1676.95,3,558.98
14831,1676.57,3,558.86
13149,1676.06,4,419.02
17656,1674.69,5,334.94
13587,1673.5,4,418.38
13308,1670.37,4,417.59
13417,1669.49,6,278.25
17534,1668.83,5,333.77
12385,1668.4,1,1668.4
13184,1667.95,10,166.8
13434,1666.86,5,333.37
13064,1666.84,6,277.81
15192,1666.39,5,333.28
17321,1665.21,6,277.54
16329,1664.92,4,416.23
12694,1663.35,3,554.45
12912,1662.3,5,332.46
15214,1661.44,8,207.68
15649,1660.35,4,415.09
14583,1660.29,8,207.54
12348,1658.4,5,331.68
18276,1656.52,6,276.09
17041,1655.2,6,275.87
16625,1654.03,5,330.81
16813,1652.18,10,165.22
12911,1651.72,1,1651.72
16634,1649.81,6,274.97
12528,1645.48,6,274.25
14420,1639.17,4,409.79
18096,1638.16,6,273.03
12933,1636.63,8,204.58
17006,1635.27,8,204.41
15310,1634.64,1,1634.64
18062,1632.67,6,272.11
14164,1631.77,2,815.89
18136,1631.36,5,326.27
14904,1630.49,4,407.62
17571,1629.66,5,325.93
13554,1629.35,7,232.76
12383,1628.56,5,325.71
15167,1627.62,5,325.52
14759,1625.97,3,541.99
13154,1624.84,3,541.61
15172,1624.05,5,324.81
13363,1623.86,3,541.29
14937,1621.88,3,540.63
12813,1621.8,3,540.6
15422,1619.97,7,231.42
16224,1616.54,5,323.31
14336,1614.91,4,403.73
12577,1613.15,8,201.64
15013,1610.82,10,161.08
16860,1610.62,3,536.87
13900,1610.59,6,268.43
17814,1609.37,2,804.69
12847,1609.0,2,804.5
13249,1608.93,9,178.77
14920,1607.17,3,535.72
12947,1603.99,6,267.33
17515,1602.51,9,178.06
15325,1601.46,8,200.18
14885,1598.12,3,532.71
12514,1597.76,2,798.88
17853,1596.29,3,532.1
15134,1596.29,10,159.63
13850,1595.48,1,1595.48
13239,1594.69,5,318.94
16801,1594.23,4,398.56
17028,1593.83,3,531.28
15289,1593.09,5,318.62
17540,1590.6,6,265.1
16092,1587.94,6,264.66
17345,1586.63,10,158.66
13156,1586.54,3,528.85
16096,1584.97,4,396.24
13740,1582.77,5,316.55
14719,1581.84,5,316.37
15279,1580.54,5,316.11
13202,1580.3,7,225.76
14587,1580.29,9,175.59
14178,1580.26,7,225.75
13752,1579.83,7,225.69
12607,1579.51,1,1579.51
16256,1579.37,3,526.46
17649,1578.89,3,526.3
13186,1575.89,3,525.3
13337,1575.26,1,1575.26
14489,1574.93,4,393.73
16099,1573.2,7,224.74
17886,1572.55,6,262.09
14136,1570.81,5,314.16
12549,1570.68,5,314.14
14198,1569.73,9,174.41
13539,1569.36,7,224.19
17624,1568.63,4,392.16
16774,1567.48,8,195.94
17222,1563.61,6,260.6
12494,1563.27,9,173.7
17235,1562.98,8,195.37
13939,1560.96,7,222.99
17867,1560.72,14,111.48
15466,1560.46,4,390.12
16394,1555.34,5,311.07
14236,1555.34,5,311.07
18149,1553.96,7,221.99
15074,1553.13,3,517.71
17851,1552.35,6,258.73
14078,1551.82,9,172.42
12775,1551.12,7,221.59
14987,1550.65,8,193.83
14186,1550.63,5,310.13
16366,1548.13,4,387.03
17454,1547.94,10,154.79
14754,1547.93,6,257.99
17323,1547.64,12,128.97
16790,1545.62,6,257.6
16017,1545.58,5,309.12
18036,1545.49,11,140.5
15732,1543.97,10,154.4
16915,1543.18,11,140.29
